	EntryID	Headword	term	title translation
7430	d2e3435793Meyers-1905	Spadizifloren	Blütenstand 	Spadix
7431	d2e3435793Meyers-1905	Spadizifloren	Hüllblatt 	Spatha
7432	d2e3436568Meyers-1905	Spaltfüßer	Krebse 	Entomostraca
7433	d2e3437196Meyers-1905	Spanĭen	Zwergpalme 	Chamaerops humilis
7434	d2e3437196Meyers-1905	Spanĭen	Kiefern 	Pinus silvestris
7435	d2e3437196Meyers-1905	Spanĭen	Piorno 	Genista aspalathoides
7436	d2e3437196Meyers-1905	Spanĭen	Ziegen 	Capra aegarus
7437	d2e3437196Meyers-1905	Spanĭen	Rothuhn 	Caccabis rufa
7438	d2e3437196Meyers-1905	Spanĭen	Rippenmolch 	Pleurodeles Waltlii
7439	d2e3437196Meyers-1905	Spanĭen	Vereinigungen 	gremios
7440	d2e3437196Meyers-1905	Spanĭen	Volkswirtschaft 	ministerio de fomento
7441	d2e3437196Meyers-1905	Spanĭen	Untergerichtsbezirke 	partidos
7442	d2e3437196Meyers-1905	Spanĭen	Appellationsgerichtshöfe 	audiencias territoriales
7443	d2e3437196Meyers-1905	Spanĭen	Kleinkrieg 	guerilla
7444	d2e3438800Meyers-1905	Spanische Literatur	Sprichwörter 	Refranes
7445	d2e3438800Meyers-1905	Spanische Literatur	Spielleute 	joglares
7446	d2e3438800Meyers-1905	Spanische Literatur	Alexandrinerstrophen 	quaderna via
7447	d2e3438800Meyers-1905	Spanische Literatur	Zwischenträgerin 	Trotaconventos
7448	d2e3438800Meyers-1905	Spanische Literatur	Einlagen 	Cantigas de serranas, Cantigas de escolares
7449	d2e3438800Meyers-1905	Spanische Literatur	Themen 	Motes
7450	d2e3438800Meyers-1905	Spanische Literatur	Schäferspiele 	Eglogas
7451	d2e3438800Meyers-1905	Spanische Literatur	Farcen 	loas, pasos, entremeses, farsas, sainetes, comedias de figuron
7452	d2e3438800Meyers-1905	Spanische Literatur	Schelmenromanzen 	xácaras
7453	d2e3438800Meyers-1905	Spanische Literatur	White 	Leucado Doblado
7454	d2e3441709Meyers-1905	Spanische Sprache	Asturisch 	Bable
7455	d2e3441709Meyers-1905	Spanische Sprache	Estremadurisch 	Extremeño
7456	d2e3442019Meyers-1905	Spanische Weine	Alicante 	vino generoso
7457	d2e3442297Meyers-1905	Spanne	England 	Span, Quarter
7458	d2e3443722Meyers-1905	Sparkassen	derselben 	trustees
7459	d2e3444321Meyers-1905	Sparteïn	Besenginster 	Spartium scoparium
7460	d2e3444462Meyers-1905	Spartieren	Partitur 	spartito
7461	d2e3445066Meyers-1905	Spathifloren	Hüllblatt 	spatha
7462	d2e3445360Meyers-1905	spec	Art 	species
7463	d2e3445400Meyers-1905	Spechte	Specht 	picus
7464	d2e3445400Meyers-1905	Spechte	Elster 	pica
7465	d2e3446802Meyers-1905	Speicheldrüsen	Ausführungsgang 	ductus Whartonianus
7466	d2e3446802Meyers-1905	Speicheldrüsen	Unterkieferdrüsen 	glandula submaxillaris
7467	d2e3446802Meyers-1905	Speicheldrüsen	Unterzungendrüse 	glandula sublingualis
7468	d2e3446991Meyers-1905	Speichergewebe	Gewebemantel 	Peperomia
7469	d2e3446991Meyers-1905	Speichergewebe	Schicht 	Aloë
7470	d2e3448361Meyers-1905	Spektrotelegraph	Teleskop 	à vision directe
7471	d2e3448868Meyers-1905	Spencer [2]	Ooerkammerherr 	groom of the stole
7472	d2e3449178Meyers-1905	Spener	Erbauung 	collegia pietatis
7473	d2e3449588Meyers-1905	Sperber	Falken 	Falconidae
7474	d2e3449588Meyers-1905	Sperber	Habichte 	Accipitrinae
7475	d2e3449832Meyers-1905	Sperling	Finken 	Fringillidae
7476	d2e3450666Meyers-1905	Spermatozoiden	Gymnospermen 	Cycas, Zamia, Ginkgo
7477	d2e3451684Meyers-1905	Speyer [2]	Altpörtel 	Alta porta
7478	d2e3452363Meyers-1905	Spezīfisch	Art 	species
7479	d2e3453874Meyers-1905	Sphenodontidae	Brückeneidechse 	Hatteria, Sphenodon
7480	d2e3455594Meyers-1905	Spiel [1]	Brettspiele 	petteia kai kybeia
7481	d2e3456339Meyers-1905	Spielwaren	Sprungbeine 	astragali
7482	d2e3456986Meyers-1905	Spilanthes	Tinktur 	Paraguay-Roux
7483	d2e3457593Meyers-1905	Spinalneuralgie	Rückenmarksschwindsucht 	Tabes
7484	d2e3457593Meyers-1905	Spinalneuralgie	werden 	Irritatio spinalis
7485	d2e3459046Meyers-1905	Spinnenfisch	Meergrundeln 	Gobiidae
7486	d2e3459158Meyers-1905	Spinnentiere	Wasserspinnen 	Argyroneta
7487	d2e3459158Meyers-1905	Spinnentiere	Wassermilben 	Hydrachna
7488	d2e3459158Meyers-1905	Spinnentiere	Skorpione 	Palaeophonus
7489	d2e3459158Meyers-1905	Spinnentiere	Afterspinnen 	Phalangidae
7490	d2e3459158Meyers-1905	Spinnentiere	Art 	P. denticulatum
7491	d2e3459158Meyers-1905	Spinnentiere	Feld 	Cribellum
7492	d2e3459158Meyers-1905	Spinnentiere	Borsten 	Calamistrum
7493	d2e3459158Meyers-1905	Spinnentiere	Vierlunger 	Tetrapneumones
7494	d2e3459158Meyers-1905	Spinnentiere	Zweilunger 	Dipneumones
7495	d2e3459858Meyers-1905	Spinōza	Ursache 	causa sui
7496	d2e3459858Meyers-1905	Spinōza	Gott 	deus
7497	d2e3459858Meyers-1905	Spinōza	Verstand 	intellectus
7498	d2e3459858Meyers-1905	Spinōza	Wesen 	essentia
7499	d2e3459858Meyers-1905	Spinōza	dieselbe 	ordo et connexio idearum idem est ac ordo et connexio rerum
7500	d2e3459858Meyers-1905	Spinōza	Gott 	de deo
7501	d2e3461712Meyers-1905	Spirochaeta	Rückfalltyphus 	febris recurrens
7502	d2e3462464Meyers-1905	Spitzen	Verbindungsstege 	brides
7503	d2e3462464Meyers-1905	Spitzen	Litze 	point lace
7504	d2e3463438Meyers-1905	Spitzmäuschen	Rüsselkäfer 	Curculionidae
7505	d2e3465944Meyers-1905	Sporocarpĭum	Wasserfarnen 	Hydropterides
7506	d2e3466380Meyers-1905	Spottdrossel	Drosseln 	Turdidae
7507	d2e3467175Meyers-1905	Sprachstörungen	Gehirnnerv 	nervus hypoglossus
7508	d2e3467175Meyers-1905	Sprachstörungen	Mark 	bulbus
7509	d2e3470718Meyers-1905	Sprossung	oberirdisch 	Ajuga reptans
7510	d2e3472505Meyers-1905	Square	Quadratmeile 	S. statute mile, Mile of Land
7511	d2e3472911Meyers-1905	Ssalât	Tagesanbruch 	fadschr
7512	d2e3472911Meyers-1905	Ssalât	Mittag 	zuhr
7513	d2e3472911Meyers-1905	Ssalât	Nachmittag 	assr
7514	d2e3472911Meyers-1905	Ssalât	Sonnenuntergang 	maghrib
7515	d2e3472911Meyers-1905	Ssalât	Spätabend 	ischa
7516	d2e3472911Meyers-1905	Ssalât	Vorbeters 	imâm
7517	d2e3472911Meyers-1905	Ssalât	mittag 	S. aldschum'a
7518	d2e3473201Meyers-1905	Staat	Staatsgewalt 	Contrat social
7519	d2e3473677Meyers-1905	Staatsanwalt	Beamten 	gens du roi, avocats généraux, procureurs du roi
7520	d2e3473677Meyers-1905	Staatsanwalt	desselben 	avocats généraux
7521	d2e3473677Meyers-1905	Staatsanwalt	Substituten 	substituts du procureur général
7522	d2e3473677Meyers-1905	Staatsanwalt	Staatsanwälte 	procureurs de la république
7523	d2e3474585Meyers-1905	Staatsrat	Verwaltungsrechtssachen 	contentieux administratif
7524	d2e3474828Meyers-1905	Staatsschuldbuch	Buch 	Great Ledger
7525	d2e3474828Meyers-1905	Staatsschuldbuch	Interimsschein 	scrip
7526	d2e3474875Meyers-1905	Staatsschulden	Frankreich 	Caisse des depôts et des consignations
7527	d2e3474875Meyers-1905	Staatsschulden	Rentenverschreibungen 	bonds
7528	d2e3476657Meyers-1905	Stachel	Knospen 	Genista
7529	d2e3476657Meyers-1905	Stachel	Achselknospen 	Ononis
7530	d2e3476657Meyers-1905	Stachel	Palmen 	Iriartea, Acanthorrhiza
7531	d2e3476657Meyers-1905	Stachel	Alhagigebüschen 	Alhagi kirgisorum, Genista horrida
7532	d2e3477427Meyers-1905	Stachelschwein	Stachelschweine 	Hydricidae
7533	d2e3477592Meyers-1905	Stachys	Hausmittel 	Herba Sideritidis
7534	d2e3478047Meyers-1905	Stadt	Vorsteher 	consules
7535	d2e3478047Meyers-1905	Stadt	Schöffen 	Jurati
7536	d2e3479771Meyers-1905	Stafford	Hauptstadt 	municipal borough
7537	d2e3479771Meyers-1905	Stafford	Grafschaftshalle 	Shire Hall
7538	d2e3480750Meyers-1905	Stahlstich	Übertragungspresse 	transfer-press
7539	d2e3481693Meyers-1905	Stalybridge	Stadt 	municipal borough
7540	d2e3481759Meyers-1905	Stamford	Stadt 	municipal borough
7541	d2e3481812Meyers-1905	Stamm	Achse 	truncus
7542	d2e3483243Meyers-1905	Stände Christi	Menschwerdung 	status inanitionis
7543	d2e3483243Meyers-1905	Stände Christi	Himmelfahrt 	status exaltationis
7544	d2e3483984Meyers-1905	Stang	Oberlandrichter 	lagman
7545	d2e3485957Meyers-1905	Staphylōma	Augen 	S. posticum
7546	d2e3486073Meyers-1905	Stappen	Christentums 	in hoc signo vinces
7547	d2e3486130Meyers-1905	Star [2]	Tagen 	Cataracta traumatica
7548	d2e3486130Meyers-1905	Star [2]	Masse 	Cataracta gypsea
7549	d2e3486130Meyers-1905	Star [2]	geboren 	Cataracta congenita
7550	d2e3486246Meyers-1905	Star [3]	Stare 	Sturnidae
7551	d2e3488646Meyers-1905	Statistik	Aufnahmen 	Census
7552	d2e3489581Meyers-1905	Statuten	Verordnung 	Ordinance
7553	d2e3489873Meyers-1905	Staubeinatmungskrankheiten	Kiesellunge 	Challeosis pulmonum, Aluminosis
7554	d2e3489873Meyers-1905	Staubeinatmungskrankheiten	Baumwollenlunge 	Byssinosis pulmonum
7555	d2e3492765Meyers-1905	Steckmuschel	Vogelmuscheln 	Aviculidae
7556	d2e3493538Meyers-1905	Steffani	Spiga 	in partibus
7557	d2e3496168Meyers-1905	Steindattel	Miesmuscheln 	Mytilidae
7558	d2e3496322Meyers-1905	Steindrossel	Drosseln 	Turdidae
7559	d2e3497533Meyers-1905	Steinhuhn	Waldhühner 	Tetraonidae
7560	d2e3497533Meyers-1905	Steinhuhn	Feldhühner 	Perdicinae
7561	d2e3497969Meyers-1905	Steinkohle	Resten 	Lepidodendron, Stigmaria
7562	d2e3498326Meyers-1905	Steinkohlenformation	Molukkenkrebse 	Limulus
7563	d2e3498326Meyers-1905	Steinkohlenformation	Cykadeen 	Pterophyllum
7564	d2e3500007Meyers-1905	Steinschmätzer	Drosseln 	Turdidae
7565	d2e3500592Meyers-1905	Steinwälzer	Regenpfeifer 	Charadriidae
7566	d2e3501419Meyers-1905	Steißbein	Wirbel 	vertebrae spuriae
7567	d2e3501466Meyers-1905	Steißfuß	Seetaucher 	Colymbidae
7568	d2e3501579Meyers-1905	Steißhuhn	Steißhühner 	Crypturidae, Tinamidae
7569	d2e3502627Meyers-1905	Stelzengeier	Kranichgeier 	Gypogeranidae
7570	d2e3504293Meyers-1905	Stenographisches Bureau	Revisoren 	reviseurs
7571	d2e3504458Meyers-1905	Stenōsis	Hauptschlagader 	Aorta
7572	d2e3504571Meyers-1905	Stenotypist	Schreibmaschine 	typewriter
7573	d2e3505729Meyers-1905	Stepney	Verwaltungsbezirk 	metropolitan borough
7574	d2e3505807Meyers-1905	Steppenfauna	Maulwurfsratte 	Ellobius
7575	d2e3505807Meyers-1905	Steppenfauna	Rennmaus 	Meriones
7576	d2e3505807Meyers-1905	Steppenfauna	Moorschneehuhn 	Lagopus albus
7577	d2e3505807Meyers-1905	Steppenfauna	Birkhuhn 	Tetrao tetrix
7578	d2e3505807Meyers-1905	Steppenfauna	Steppenhuhn 	Syrrhaptes paradoxus
7579	d2e3505807Meyers-1905	Steppenfauna	Steppenbuffart 	Buteo desertorum
7580	d2e3505807Meyers-1905	Steppenfauna	Präriehund 	Cynomis
7581	d2e3505807Meyers-1905	Steppenfauna	Gabelantilope 	Antilocapra
7582	d2e3505807Meyers-1905	Steppenfauna	Mara 	Dolichotis
7583	d2e3505807Meyers-1905	Steppenfauna	Strauß 	Rhea
7584	d2e3505882Meyers-1905	Steppenflora	Grasbäume 	Xanthorrhoea
7585	d2e3505882Meyers-1905	Steppenflora	Kompositen 	Kleinia
7586	d2e3505882Meyers-1905	Steppenflora	Sulkhir 	Agriophyllum gobicum
7587	d2e3505882Meyers-1905	Steppenflora	Kreosotstrauch 	Larrea mexicana
7588	d2e3506056Meyers-1905	Steppenhuhn	Flughühner 	Pteroclidae
7589	d2e3506664Meyers-1905	Sterblichkeit	Lebenserwartung 	vie probable
7590	d2e3507810Meyers-1905	Sterkulĭazeen	Kolanußbaum 	Cola acuminata
7591	d2e3508104Meyers-1905	Sternanisöl	Sternanisbaumes 	Illicium religiosum
7592	d2e3509337Meyers-1905	Sternschnecke	Sternschnecken 	Dorididae
7593	d2e3512953Meyers-1905	Stichling	Stichlinge 	Gasterosteidae
7594	d2e3513055Meyers-1905	Stichomantīe	Versen 	stichoi
7595	d2e3514804Meyers-1905	Stieglitz	Finken 	Fringillidae
7596	d2e3514804Meyers-1905	Stieglitz	Gimpel 	Pyrrhulinae
7597	d2e3517668Meyers-1905	Stimmung	Kammerton 	diapason normal
7598	d2e3517905Meyers-1905	Stinkdachs	Marder 	Mustelidae
7599	d2e3518329Meyers-1905	Stinktier	Marder 	Mustelidae
7600	d2e3518401Meyers-1905	Stint	Lachse 	Salmonidae
7601	d2e3518760Meyers-1905	Stirling [1]	Hauptstadt 	royal burgh
7602	d2e3518897Meyers-1905	Stirn	Augenbrauenmuskeln 	musculi corrugatores supercilii
7603	d2e3519647Meyers-1905	Stock [3]	Obligationen 	bonds
7604	d2e3519647Meyers-1905	Stock [3]	Staatspapiere 	funds
7605	d2e3520349Meyers-1905	Stockholm [2]	Königinstraße 	Drottninggata
7606	d2e3520594Meyers-1905	Stockkrankheit	Rundwürmer 	Tylenchus devastatrix
7607	d2e3520949Meyers-1905	Stockton on Tees	Stadt 	municipal borough
7608	d2e3521589Meyers-1905	Stoïker	Säulenhalle 	stoa poikile
7609	d2e3521729Meyers-1905	Stokes	Professor 	Lecturer
7610	d2e3521805Meyers-1905	Stoke upon Trent	Stadt 	municipal borough
7611	d2e3521871Meyers-1905	Stola	Besatz 	instita
7612	d2e3523763Meyers-1905	Stör [2]	Schmelzfische 	Ganoidei
7613	d2e3523959Meyers-1905	Storch [1]	Störche 	Ciconiidae
7614	d2e3526761Meyers-1905	Strafgesetzgebung	Übertretungen 	crimes, délits, contraventions
7615	d2e3526761Meyers-1905	Strafgesetzgebung	Gesetzen 	statute law
7616	d2e3526761Meyers-1905	Strafgesetzgebung	arbeitet 	common law
7617	d2e3527480Meyers-1905	Strafrecht	Gegenstände 	instrumenta sceleris, scelere producta
7618	d2e3529229Meyers-1905	Strahlenkranz	Anatomie 	Corona ciliaris
7619	d2e3529602Meyers-1905	Strähn	Frankreich 	écheveau
7620	d2e3530231Meyers-1905	Strandläufer	Schnepfen 	Scolopacidae
7621	d2e3531020Meyers-1905	Stranraer	Hafenstadt 	royal burgh
7622	d2e3532721Meyers-1905	Stratford on Avon	Stadt 	municipal borough
7623	d2e3533379Meyers-1905	Strauß [1]	Straußvögel 	Ratitae
7624	d2e3533379Meyers-1905	Strauß [1]	Strauße 	Struthionidae
7625	d2e3533667Meyers-1905	Straußhuhn	Steißhühner 	Crypturidae
7626	d2e3535700Meyers-1905	Streitwagen	Walkerkarren 	ribeaudequins
7627	d2e3536387Meyers-1905	Stretto [1]	Opernfinales 	Stretta
7628	d2e3537394Meyers-1905	Stridulationsapparate	Mondfisch 	Orthagoriscus mola
7629	d2e3541317Meyers-1905	Strümpfe	Beinkleider 	tricots
7630	d2e3541317Meyers-1905	Strümpfe	Seide 	filet de Florence
7631	d2e3541317Meyers-1905	Strümpfe	Bischöfe 	tibialia, caligae
7632	d2e3543456Meyers-1905	Studentenverbindungen	Senior 	Procurator
7633	d2e3544848Meyers-1905	Stummelaffe	Schmalnasen 	Catarrhini
7634	d2e3546629Meyers-1905	Sturmvogel	Sturmvögel 	Procellariidae
7635	d2e3548220Meyers-1905	Styrakazeen	Spezies 	Styrax officinalis
7636	d2e3548295Meyers-1905	Styrax [2]	Lösung 	S. liquidus purus
7637	d2e3548931Meyers-1905	Subärāten	Kern 	anima
7638	d2e3552026Meyers-1905	Südafrikanische Republik	Einwanderer 	uitlanders
7639	d2e3552193Meyers-1905	Südamerika	Südwestwinde 	Pamperos
7640	d2e3552193Meyers-1905	Südamerika	Nebel 	garuas
7641	d2e3552193Meyers-1905	Südamerika	Bergkrankheit 	Soroche
7642	d2e3552193Meyers-1905	Südamerika	Nadelholzwälder 	Araucaria brasiliensis
7643	d2e3552193Meyers-1905	Südamerika	Kokospalme 	Cocos nucifera
7644	d2e3552193Meyers-1905	Südamerika	Fieberrindenbäumen 	Chinchona
7645	d2e3552193Meyers-1905	Südamerika	Nadelhölzer 	Podocarpus
7646	d2e3552193Meyers-1905	Südamerika	Erlenart 	Alnus acuminata
7647	d2e3552193Meyers-1905	Südamerika	Teestrauchs 	Ilex paraguayensis
7648	d2e3552193Meyers-1905	Südamerika	Palmenhaine 	Copernicia
7649	d2e3552193Meyers-1905	Südamerika	Bromelien 	Puya
7650	d2e3552193Meyers-1905	Südamerika	Bohnenarten 	Phaseolus vulgaris, P. lanatus
7651	d2e3552193Meyers-1905	Südamerika	Kartoffelpflanze 	Solanum tuberosum
7652	d2e3552193Meyers-1905	Südamerika	Riesenschlange 	Boa
7653	d2e3553507Meyers-1905	Sudbury	Stadt 	municipal borough
7654	d2e3554765Meyers-1905	Südpolarländer	Kerguelenkohl 	Pringlea antiscorbutica
7655	d2e3554765Meyers-1905	Südpolarländer	Piper 	Anthus antarcticus
7656	d2e3555805Meyers-1905	Suezkanal	Aktiengesellschaft 	Compagnie universelle du canal maritime de Suez
7657	d2e3556129Meyers-1905	Suffragān	Stimme 	suffragium
7658	d2e3556164Meyers-1905	Suffragĭum	Kriminalprozessen 	judicia publica
7659	d2e3557154Meyers-1905	Sukkulenten	Liliazeen 	Haworthia, Gasteria, Aloë, Agave
7660	d2e3557154Meyers-1905	Sukkulenten	Portulakazeen 	Calandrinia, Portulaca
7661	d2e3557154Meyers-1905	Sukkulenten	Papilionazeen 	Sarcophyllum
7662	d2e3557154Meyers-1905	Sukkulenten	Geraniazeen 	Sarcocaulon
7663	d2e3557154Meyers-1905	Sukkulenten	Oxalidazeen 	Oxalis carnosa
7664	d2e3557154Meyers-1905	Sukkulenten	Kompositen 	Othonna crassifolia, Kleinia, Senecio calamifolius
7665	d2e3560040Meyers-1905	Sumatra	Koniferen 	Podocarpus
7666	d2e3560040Meyers-1905	Sumatra	Vacciniazeen 	Eurya, Gordonia, Myrica
7667	d2e3560040Meyers-1905	Sumatra	Blattnadeln 	Pinus Merkusii
7668	d2e3560040Meyers-1905	Sumatra	Alanggras 	Imperata Koenigii
7669	d2e3560040Meyers-1905	Sumatra	Gräser 	Saccharum spontaneum
7670	d2e3560040Meyers-1905	Sumatra	Farne 	Pteris
7671	d2e3560040Meyers-1905	Sumatra	Meerkatzen 	Cercopithecus
7672	d2e3560040Meyers-1905	Sumatra	Art 	Elephas sumatranus
7673	d2e3560040Meyers-1905	Sumatra	Antilopengattung 	Nemorrhoedus
7674	d2e3560040Meyers-1905	Sumatra	Buschschwein 	Sus vittatus
7675	d2e3560040Meyers-1905	Sumatra	Schuppentier 	Manis javanica
7676	d2e3560680Meyers-1905	Summepiskopāt	Kirchenregiments 	summus episcopus
7677	d2e3560786Meyers-1905	Summisten	Summen 	summae theologiae
7678	d2e3560974Meyers-1905	Sumpfbiber	Trugratten 	Echimyidae
7679	d2e3561257Meyers-1905	Sumpfhuhn	Rallen 	Rallidae
7680	d2e3562901Meyers-1905	Suovetaurilĭa	Schwein 	sus
7681	d2e3562901Meyers-1905	Suovetaurilĭa	Schafbock 	ovis
7682	d2e3562901Meyers-1905	Suovetaurilĭa	Stier 	taurus
7683	d2e3563259Meyers-1905	Supernaturalismus	Heils 	in rebus spiritualibus
7684	d2e3563259Meyers-1905	Supernaturalismus	Gerechtigkeit 	justitia civilis
7685	d2e3564165Meyers-1905	Surachane	Tempel 	ateschga
7686	d2e3564492Meyers-1905	Surikate	Viverren 	Viverridae
7687	d2e3566269Meyers-1905	Süßwasserflora	Wasserlinsen 	Lemna
7688	d2e3566269Meyers-1905	Süßwasserflora	Froschbiß 	Hydrocharis
7689	d2e3566444Meyers-1905	Süßwasserpolyp	Teichlinse 	Lemna
7690	d2e3566561Meyers-1905	Süßwasserschnecken	Schlammschnecke 	Limnaea
7691	d2e3566561Meyers-1905	Süßwasserschnecken	Tellerschnecke 	Planorbis
7692	d2e3566561Meyers-1905	Süßwasserschnecken	Blasenschnecke 	Physa
7693	d2e3566561Meyers-1905	Süßwasserschnecken	Flußnapfschnecke 	Ancylus
7694	d2e3567140Meyers-1905	Sutton Coldfield	Stadt 	municipal borough
7695	d2e3569441Meyers-1905	Swindon	Stadt 	municipal borough
7696	d2e3570848Meyers-1905	Symbiōse	Muschelwächters 	Pinnoteres veterum
7697	d2e3570848Meyers-1905	Symbiōse	Steckmuscheln 	Pinna
7698	d2e3571498Meyers-1905	Symmachus	Korrespondenz 	relationes
7699	d2e3573812Meyers-1905	Synōde	Universalsynoden 	s. nationalis, universalis
7700	d2e3573812Meyers-1905	Synōde	beiden 	Houses of Convocation
7701	d2e3574441Meyers-1905	Syphĭlis	Schleimpapeln 	Plaques muqueuses
7702	d2e3574441Meyers-1905	Syphĭlis	begleitet 	dolores osteocopi
7703	d2e3574441Meyers-1905	Syphĭlis	Borken 	Ozaena syphilitica
7704	d2e3574441Meyers-1905	Syphĭlis	war 	morbus neapolitanus, gallicus
7705	d2e3574953Meyers-1905	Syrĭen	Sykomore 	Ficus Sycomorus
7706	d2e3574953Meyers-1905	Syrĭen	Kiefernwald 	Pinus halepensis
7707	d2e3574953Meyers-1905	Syrĭen	Zypressen 	Cypressus horizontalis
7708	d2e3575345Meyers-1905	Syringomyelīe	Stützgewebes 	Glia
7709	d2e3577178Meyers-1905	Szegedin	Ringen 	körút
7710	d2e3577374Meyers-1905	Székler	Gespan 	ispán
7711	d2e3577374Meyers-1905	Székler	Stühle 	szék
7712	d2e3578780Meyers-1905	Sz'tschwan	Insektenwachs 	Pela
7713	d2e3579220Meyers-1905	Tabak	Kohleule 	Mamestra brassicae
7714	d2e3579220Meyers-1905	Tabak	Ypsiloneule 	Plusia gamma
7715	d2e3579220Meyers-1905	Tabak	Flöhkrauteule 	Mamestra persicariae
7716	d2e3579220Meyers-1905	Tabak	Hanftod 	Orobanche ramosa
7717	d2e3580255Meyers-1905	Tābes	besonders 	T. dors[u]alis
7718	d2e3580661Meyers-1905	Tabu	Schnur 	véboud
7719	d2e3581429Meyers-1905	Tacĭtus, Publius Cornelius	Parteilichkeit 	sine ira et studio
7720	d2e3586087Meyers-1905	Taktieren	Tempo 	stringendo, ritardando
7721	d2e3586521Meyers-1905	Talār	Knöcheln 	ad talos
7722	d2e3588176Meyers-1905	Talleyrand-Périgord	Vizegroßwahlherrn 	vice-grand-électeur
7723	d2e3589832Meyers-1905	Tammany-Ring	Orden 	Columbian Order
7724	d2e3590197Meyers-1905	Tamworth [2]	Stadt 	municipal borough
7725	d2e3591340Meyers-1905	Tanger [1]	Kiefer 	Pinus silvestris
7726	d2e3591735Meyers-1905	Tänk	Töckas 	tuckas
7727	d2e3592282Meyers-1905	Tannenhäher	Raben 	Corvidae
7728	d2e3593311Meyers-1905	Tanz	Histrionen 	ludii
7729	d2e3593311Meyers-1905	Tanz	Tänzen 	danses basses
7730	d2e3593311Meyers-1905	Tanz	Schritt 	pas
7731	d2e3593472Meyers-1905	Tanzfliegen	Zweiflügler 	Diptera
7732	d2e3593758Meyers-1905	Taórmīna	Abtei 	Badia Vecchia
7733	d2e3594297Meyers-1905	Tapezierbiene	Bienen 	Apidae
7734	d2e3594556Meyers-1905	Tapir	Tapire 	Tapiridae
7735	d2e3595313Meyers-1905	Tarantel	Zweilungigen 	Dipneumones
7736	d2e3595366Meyers-1905	Tarantella	Bewegung 	presto
7737	d2e3595434Meyers-1905	Tarapacá	Zone 	salitrera
7738	d2e3597278Meyers-1905	Tarquinĭus Priscus	Abzugskanal 	cloaca maxima
7739	d2e3598552Meyers-1905	Taschenspieler	Spaßmacher 	joculatores
7740	d2e3598643Meyers-1905	Taschentücher	parfümiert 	mouchoir de Vénus
7741	d2e3598819Meyers-1905	Ta'sije	Tagen 	âschūrâ
7742	d2e3598961Meyers-1905	Tasmanĭa	Arten 	Araucaria, Damara, Podocarpus
7743	d2e3598961Meyers-1905	Tasmanĭa	Beutelwolf 	Thylacinus
7744	d2e3598961Meyers-1905	Tasmanĭa	Marderbeutler 	Dasyurus ursinus
7745	d2e3600317Meyers-1905	Tatfrage	Rechtsfrage 	quaestio juris
7746	d2e3603467Meyers-1905	Taumelkrankheit	Schachtelhalm 	Equisetum
7747	d2e3603604Meyers-1905	Taunton	Hauptstadt 	municipal borough
7748	d2e3604574Meyers-1905	Tausendfüßer	Platte 	Gnathochilarium
7749	d2e3604574Meyers-1905	Tausendfüßer	Paare 	Diplopoda
7750	d2e3604862Meyers-1905	Tautai	Oberbezirks 	tau
7751	d2e3605722Meyers-1905	Taxis [3]	Dachs 	taxus, de taxis, tasso
7752	d2e3605796Meyers-1905	Taxus	hängenden 	T. Dovastoni
7753	d2e3609133Meyers-1905	Teichmuschel	Flußmuscheln 	Unionidae
7754	d2e3609969Meyers-1905	Teilnahme am Verbrechen	Hilfswillen 	animus socii
7755	d2e3610492Meyers-1905	Teisĭas	Lehrbuch 	techne
7756	d2e3611388Meyers-1905	Telegraph	Stimmgabelunterbrecher 	électro-diapason inductophone
7757	d2e3612475Meyers-1905	Telegraphenverträge	Ausführungsbestimmungen 	Convention radiotélégraphique internationale avec Engagement additionnel et Règlement de service
7758	d2e3613628Meyers-1905	Telfairĭa	Samen 	Frana seeds
7759	d2e3614131Meyers-1905	Tellez	Schauspiele 	Comedias
7760	d2e3614494Meyers-1905	Tellūrisch	Erde 	tellus
7761	d2e3614681Meyers-1905	Tellus	Kühe 	fordae
7762	d2e3614681Meyers-1905	Tellus	Saatfeier 	feriae sementivae
7763	d2e3614681Meyers-1905	Tellus	Ferkel 	porca praecidanea
7764	d2e3615450Meyers-1905	Tempel [1]	Tempelhauses 	cella
7765	d2e3615450Meyers-1905	Tempel [1]	Seitenmauern 	antae
7766	d2e3615686Meyers-1905	Tempelherren	Großmeister 	magister Templariorum
7767	d2e3615890Meyers-1905	Tempĕra	wurden 	peinture en détrempe
7768	d2e3616511Meyers-1905	Templīnöl	Edeltanne 	Abies pectinata
7769	d2e3616593Meyers-1905	Temporāl	Schläfe 	tempora
7770	d2e3617132Meyers-1905	Tenby	Stadt 	municipal borough
7771	d2e3617527Meyers-1905	Tenerife	Eishöhle 	Cueva del yelo
7772	d2e3617527Meyers-1905	Tenerife	Spalten 	narizes
7773	d2e3617527Meyers-1905	Tenerife	Koniferenregion 	Pinus canariensis
7774	d2e3617527Meyers-1905	Tenerife	Teydefink 	Fringilla teydeana
7775	d2e3618096Meyers-1905	Tennis	Öffnungen 	ouverts du premier, de la porte, du second, du dernier; grille; dedans
7776	d2e3618096Meyers-1905	Tennis	Vorsprung 	tambour
7777	d2e3618659Meyers-1905	Tentāmen	Examen 	examen rigorosum
7778	d2e3618676Meyers-1905	Tenterden	Marktstadt 	municipal borough
7779	d2e3619455Meyers-1905	Terămo [2]	Privatsternwarte 	Collurania
