	EntryID	Headword	Hyponym
3725	d2e1742268Meyers-1905	Jasmīnum	J. paniculatum
3726	d2e1743080Meyers-1905	Jātropha	J. Hüll
3727	d2e1743080Meyers-1905	Jātropha	J. Curcas
3728	d2e1743080Meyers-1905	Jātropha	J. multifida
3729	d2e1743152Meyers-1905	Jatrorrhiza	J. palmata
3730	d2e1743581Meyers-1905	Jaune	J. anglais
3731	d2e1743581Meyers-1905	Jaune	J. fixe
3732	d2e1743581Meyers-1905	Jaune	J. indien
3733	d2e1743581Meyers-1905	Jaune	J. mandarine
3734	d2e1743581Meyers-1905	Jaune	J. de Mars
3735	d2e1743581Meyers-1905	Jaune	J. d'œuf
3736	d2e1743581Meyers-1905	Jaune	J. d'Outremer
3737	d2e1743581Meyers-1905	Jaune	J. de paille
3738	d2e1743581Meyers-1905	Jaune	J. de paille minéral
3739	d2e1743897Meyers-1905	Java	J. et ses habitants
3740	d2e1743897Meyers-1905	Java	J. Residentie kaarten
3741	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A
3742	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A
3743	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A. à Domremy
3744	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A
3745	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A. libératrice de la France
3746	d2e1745142Meyers-1905	Jeanne d'Arc	J. d'A. racontée par l'image
3747	d2e1746598Meyers-1905	Jemappes	J. et la conquête de la Belgique
3748	d2e1748480Meyers-1905	Jerusālem	J. the city of Herod and Saladin
3749	d2e1750882Meyers-1905	Jeu	J. à anches
3750	d2e1750988Meyers-1905	Jeux floraux	J. f
3751	d2e1752449Meyers-1905	Joannesĭa	J. princeps
3752	d2e1754993Meyers-1905	Johann [2]	J. Sobieski
3753	d2e1756484Meyers-1905	Johanna d'Albret	J. d'Albret et la guerre civile
3754	d2e1759323Meyers-1905	Joinville [3]	Jean de J. et les seigneurs de J
3755	d2e1762297Meyers-1905	Josephine	J. de Beauharnais
3756	d2e1762297Meyers-1905	Josephine	J. impératrice et reine
3757	d2e1762297Meyers-1905	Josephine	J. répudiée
3758	d2e1762297Meyers-1905	Josephine	J. empress of the French
3759	d2e1763436Meyers-1905	Journal des Débats	J. d. D. politiques et littéraires
3760	d2e1764330Meyers-1905	Jubāēa	J. spectabilis
3761	d2e1767001Meyers-1905	Judex	J. ad quem
3762	d2e1767001Meyers-1905	Judex	J. a. quo
3763	d2e1767001Meyers-1905	Judex	J. in propria causa
3764	d2e1767001Meyers-1905	Judex	J. inhabilis
3765	d2e1767001Meyers-1905	Judex	J. suspectus
3766	d2e1767001Meyers-1905	Judex	J. curiae
3767	d2e1767001Meyers-1905	Judex	J. qui litem suam facit
3768	d2e1768380Meyers-1905	Juge	J. de paix
3769	d2e1768380Meyers-1905	Juge	J. consulaire
3770	d2e1768380Meyers-1905	Juge	J. et consul
3771	d2e1771070Meyers-1905	Juncus	J. acutus
3772	d2e1773702Meyers-1905	Juno	J. Regina
3773	d2e1773702Meyers-1905	Juno	J. Moneta
3774	d2e1773702Meyers-1905	Juno	J. Caprotina
3775	d2e1773702Meyers-1905	Juno	J. Sospita
3776	d2e1773702Meyers-1905	Juno	J. Curitis
3777	d2e1773702Meyers-1905	Juno	J. Caelestis (»
3778	d2e1773914Meyers-1905	Jupe	J. de dessous
3779	d2e1773948Meyers-1905	Jupĭter [1]	J. Latiaris
3780	d2e1773948Meyers-1905	Jupĭter [1]	J. Optimus Maximus (»
3781	d2e1773948Meyers-1905	Jupĭter [1]	J. Heliopolitanus
3782	d2e1773948Meyers-1905	Jupĭter [1]	J. Optimus Maximus Poeninus
3783	d2e1776235Meyers-1905	Jury	J. de medietate linguae
3784	d2e1777903Meyers-1905	Justaucorps	J. à brevet
3785	d2e1782202Meyers-1905	Kaddisch	K. schalem
3786	d2e1782202Meyers-1905	Kaddisch	K. jatôm
3787	d2e1782202Meyers-1905	Kaddisch	K. d'itchadata
3788	d2e1793607Meyers-1905	Kali	K. causticum (seu hydricum) fusum
3789	d2e1795660Meyers-1905	Kalium	K. aceticum
3790	d2e1795660Meyers-1905	Kalium	K. bicarbonicum
3791	d2e1795660Meyers-1905	Kalium	K. bitartaricum
3792	d2e1795660Meyers-1905	Kalium	K. bromatum
3793	d2e1795660Meyers-1905	Kalium	K. carbonicum
3794	d2e1795660Meyers-1905	Kalium	K. carbonicum crudum
3795	d2e1795660Meyers-1905	Kalium	K. carbonicum depuratum. K. carbonicum e cineribus clavellatis
3796	d2e1795660Meyers-1905	Kalium	K. carbonicum e tartaro
3797	d2e1795660Meyers-1905	Kalium	K. chloricum s. muriaticum oxygenatum
3798	d2e1795660Meyers-1905	Kalium	K. cyanatum
3799	d2e1795660Meyers-1905	Kalium	K. dichromicum, bichromicum
3800	d2e1795660Meyers-1905	Kalium	K. jodatum
3801	d2e1795660Meyers-1905	Kalium	K. nitricum
3802	d2e1795660Meyers-1905	Kalium	K. permanganicum seu K. hypermanganicum
3803	d2e1795660Meyers-1905	Kalium	K. sulfuratum
3804	d2e1795660Meyers-1905	Kalium	K. sulfuricum
3805	d2e1795660Meyers-1905	Kalium	K. tartaricum
3806	d2e1799590Meyers-1905	Kalmar [3]	K. slotts och stads historia
3807	d2e1799590Meyers-1905	Kalmar [3]	K. slott. Beskrifning och historia
3808	d2e1799762Meyers-1905	Kalmĭa	K. angustifolia
3809	d2e1799762Meyers-1905	Kalmĭa	K. latifolia
3810	d2e1799762Meyers-1905	Kalmĭa	K. glauca
3811	d2e1825760Meyers-1905	Karatas	K. Plumieri
3812	d2e1829666Meyers-1905	Karl [1]	K. IX. 's fälttåg i Lifland
3813	d2e1829666Meyers-1905	Karl [1]	K. IX. 's krig i Livland
3814	d2e1829666Meyers-1905	Karl [1]	K. IX. och den svenska adeln
3815	d2e1829666Meyers-1905	Karl [1]	K. XI.'s personlighet och lifsgerning
3816	d2e1829666Meyers-1905	Karl [1]	K. XI. och svenska folket på hans tid
3817	d2e1829666Meyers-1905	Karl [1]	K. XI.'s bref till N. Bielke
3818	d2e1829666Meyers-1905	Karl [1]	K. XII. och sammansvärjningen mot hans envälde och lif
3819	d2e1829666Meyers-1905	Karl [1]	K. XII. och svenskarne
3820	d2e1829666Meyers-1905	Karl [1]	K. XII.'s historia
3821	d2e1829666Meyers-1905	Karl [1]	K. XII.,en minnesbild
3822	d2e1829666Meyers-1905	Karl [1]	K. XII. i Turkiet
3823	d2e1829666Meyers-1905	Karl [1]	K. XII.'s krig i Norge
3824	d2e1829666Meyers-1905	Karl [1]	K. XII. och Lewenhaupt år
3825	d2e1829666Meyers-1905	Karl [1]	K. XII. och hans män
3826	d2e1829666Meyers-1905	Karl [1]	K. XII., omstörtningen i Osteuropa
3827	d2e1856905Meyers-1905	Kautschuk	K. Seh
3828	d2e1856905Meyers-1905	Kautschuk	K. Sch
3829	d2e1856905Meyers-1905	Kautschuk	K. Sch
3830	d2e1866713Meyers-1905	Kemény [2]	K. Zsigmond tanulmányai
3831	d2e1868178Meyers-1905	Kentĭa	K. Canterburyana
3832	d2e1868178Meyers-1905	Kentĭa	K. Baueri
3833	d2e1868178Meyers-1905	Kentĭa	K. sapida
3834	d2e1868178Meyers-1905	Kentĭa	K. (Howea) Forsteriana
3835	d2e1868178Meyers-1905	Kentĭa	K. gracilis
3836	d2e1872451Meyers-1905	Kerrĭa	K. japonica
3837	d2e1875045Meyers-1905	Ketteler	K. et l'organisation sociale
3838	d2e1875045Meyers-1905	Ketteler	K. et la question ouvrière
3839	d2e1877640Meyers-1905	Khaya	K. senegalensis
3840	d2e1878857Meyers-1905	Kickxĭa	K. arborea
3841	d2e1878857Meyers-1905	Kickxĭa	K. Blancoi
3842	d2e1878857Meyers-1905	Kickxĭa	K. elastica
3843	d2e1883550Meyers-1905	Kigelĭa	K. africana
3844	d2e1883550Meyers-1905	Kigelĭa	K. aethiopica
3845	d2e1883550Meyers-1905	Kigelĭa	K. madagascariensis
3846	d2e1895500Meyers-1905	Kirkwall	K. on the Orkneys
3847	d2e1904542Meyers-1905	Kléber	K. et Menonen Égypte depuis le départ de Bonaparte
3848	d2e1919226Meyers-1905	Knight [1]	K. of the Garter etc
3849	d2e1919226Meyers-1905	Knight [1]	K. Bachelor
3850	d2e1924126Meyers-1905	Knowles et Westcott	K. et W.
3851	d2e1924413Meyers-1905	Knut	K. den Hellige efter Aelnods Fremstilling
3852	d2e1942347Meyers-1905	Kolokotrōnis	K. the Klepht and the warrior, an autobiography
3853	d2e1974888Meyers-1905	Koompassĭa	K. malaccensis
3854	d2e1974888Meyers-1905	Koompassĭa	K. excelsa
3855	d2e1997817Meyers-1905	Kramerĭa	K. triandra
3856	d2e1997817Meyers-1905	Kramerĭa	K. tomentosa
3857	d2e1997817Meyers-1905	Kramerĭa	K. Ixina var. granatensis
3858	d2e1997817Meyers-1905	Kramerĭa	K. argentea
3859	d2e1997817Meyers-1905	Kramerĭa	K. secundiflora
3860	d2e2003762Meyers-1905	Kraunhĭa	K. floribunda
3861	d2e2003762Meyers-1905	Kraunhĭa	K. frutescens
3862	d2e2003762Meyers-1905	Kraunhĭa	K. magnifica
3863	d2e2063375Meyers-1905	L	L. fil.
3864	d2e2063375Meyers-1905	L	LL. B.,
3865	d2e2063375Meyers-1905	L	LL. D.
3866	d2e2064609Meyers-1905	La Beaumelle	L. et Saint-Cyr
3867	d2e2065256Meyers-1905	Labĭum	L. leporinum
3868	d2e2065309Meyers-1905	Lablab	L. vulgaris
3869	d2e2065851Meyers-1905	Labradōr	L. coast, a journal of two summer cruises
3870	d2e2066235Meyers-1905	La Bruyère	L. dans la maison de Condé
3871	d2e2066366Meyers-1905	Laburnum	L. vulgare
3872	d2e2066366Meyers-1905	Laburnum	L. vulgare
3873	d2e2066594Meyers-1905	Lac [2]	L. sulfuris
3874	d2e2066784Meyers-1905	Lacca	L. in baculis, granis, ramulis
3875	d2e2066784Meyers-1905	Lacca	L. in globulis
3876	d2e2066784Meyers-1905	Lacca	L. in tabulis
3877	d2e2066784Meyers-1905	Lacca	L. musica, L. musci
3878	d2e2068644Meyers-1905	Laclos	L. d'après des documents originaux
3879	d2e2068712Meyers-1905	Lacombe	Louis L. et son œuvre
3880	d2e2068858Meyers-1905	Lacordaire	L. journaliste
3881	d2e2069101Meyers-1905	Lacrĭmae Christi	L. C. della Somma
3882	d2e2069101Meyers-1905	Lacrĭmae Christi	L. C. greco
3883	d2e2069377Meyers-1905	Lactarĭus	L. deliciosus
3884	d2e2069377Meyers-1905	Lactarĭus	L. volemus
3885	d2e2069377Meyers-1905	Lactarĭus	L. torminosus
3886	d2e2069377Meyers-1905	Lactarĭus	L. turpis
3887	d2e2069458Meyers-1905	Lactūca	L. scariola
3888	d2e2069458Meyers-1905	Lactūca	L. sativa
3889	d2e2069458Meyers-1905	Lactūca	L. virosa
3890	d2e2069458Meyers-1905	Lactūca	L. scariola
3891	d2e2069458Meyers-1905	Lactūca	L. sativa
3892	d2e2069458Meyers-1905	Lactūca	L. altissima
3893	d2e2069541Meyers-1905	Lactucarĭum	L. virosa
3894	d2e2069541Meyers-1905	Lactucarĭum	L. virosa
3895	d2e2069541Meyers-1905	Lactucarĭum	L. germanicum
3896	d2e2069541Meyers-1905	Lactucarĭum	L. anglicum
3897	d2e2069541Meyers-1905	Lactucarĭum	L. virosa
3898	d2e2069541Meyers-1905	Lactucarĭum	L. gallicum (Thridax
3899	d2e2070120Meyers-1905	Ladenbergĭa	L. magnifolia
3900	d2e2070120Meyers-1905	Ladenbergĭa	L. pedunculata
3901	d2e2070120Meyers-1905	Ladenbergĭa	L. hexandra
3902	d2e2071317Meyers-1905	Laeken	L. ancien et moderne
3903	d2e2071560Meyers-1905	Lafayette [2]	Lettres de Mesdames de Villars, de L. et de Tencin
3904	d2e2071560Meyers-1905	Lafayette [2]	L. et la révolution de
3905	d2e2071560Meyers-1905	Lafayette [2]	L. dans la Révolution
3906	d2e2072241Meyers-1905	Lafontaine	L. et les fabulistes
3907	d2e2072241Meyers-1905	Lafontaine	L. et ses fables
3908	d2e2072241Meyers-1905	Lafontaine	L. moraliste
3909	d2e2075141Meyers-1905	Lagūrus	L. ovatus
3910	d2e2075216Meyers-1905	Laharpe	Le gouverneur d'un prince. Fréd. Cés. de L. et Alexandre I de Russie
3911	d2e2078664Meyers-1905	Lamarck	L. et le transformisme actuel
3912	d2e2078835Meyers-1905	Lamartine	L. poète lyrique
3913	d2e2078835Meyers-1905	Lamartine	L. homme politique
3914	d2e2079030Meyers-1905	Lamb	L. and the Lloyds
3915	d2e2080411Meyers-1905	Lamennais	Lettres inédites de L. à Montalembert
3916	d2e2080411Meyers-1905	Lamennais	Lettres inédites de L. à Benoit d'Azy
3917	d2e2080411Meyers-1905	Lamennais	L. d'après des documents inédits
3918	d2e2080411Meyers-1905	Lamennais	L. intime, d'après une correspondance inédite
3919	d2e2080861Meyers-1905	Laminarĭa	L. saccharina
3920	d2e2080861Meyers-1905	Laminarĭa	L. digitata
3921	d2e2080861Meyers-1905	Laminarĭa	L. Cloustoni
3922	d2e2080861Meyers-1905	Laminarĭa	L. esculenta
3923	d2e2080861Meyers-1905	Laminarĭa	L. Bongardiana
3924	d2e2081035Meyers-1905	Lamĭum	L. amplexicaule
3925	d2e2082971Meyers-1905	Lana [1]	L. philosophica
3926	d2e2084610Meyers-1905	Landes [1]	Les L. de Gascogne
3927	d2e2087837Meyers-1905	Landolphĭa	L. owariensis
3928	d2e2087837Meyers-1905	Landolphĭa	L. comorensis
3929	d2e2087837Meyers-1905	Landolphĭa	L. florida
3930	d2e2087837Meyers-1905	Landolphĭa	L. Kirkii
3931	d2e2087837Meyers-1905	Landolphĭa	L. comorensis
3932	d2e2097051Meyers-1905	Langsdorffia	L. hypogaea
3933	d2e2098450Meyers-1905	Lantāna	L. aculeata
3934	d2e2098450Meyers-1905	Lantāna	L. nivea
3935	d2e2098450Meyers-1905	Lantāna	L. crocea
3936	d2e2098450Meyers-1905	Lantāna	L. Pseudo-Thea
3937	d2e2099002Meyers-1905	Lanzi	Luigi L. e le sue opere
3938	d2e2099329Meyers-1905	Laos	Le L. et le protectorat français
3939	d2e2099329Meyers-1905	Laos	Le L. français
3940	d2e2099899Meyers-1905	Lapis	L. albanus
3941	d2e2099899Meyers-1905	Lapis	L. bezoardicus
3942	d2e2099899Meyers-1905	Lapis	L. calaminaris
3943	d2e2099899Meyers-1905	Lapis	L. cancrorum
3944	d2e2099899Meyers-1905	Lapis	L. causticus (chirurgorum
3945	d2e2099899Meyers-1905	Lapis	L. divinus s. ophthalmicus
3946	d2e2099899Meyers-1905	Lapis	L. haematitis
3947	d2e2099899Meyers-1905	Lapis	L. infernalis
3948	d2e2099899Meyers-1905	Lapis	L. i. nitratus
3949	d2e2099899Meyers-1905	Lapis	L. mutabilis
3950	d2e2099899Meyers-1905	Lapis	L. nephriticus
3951	d2e2099899Meyers-1905	Lapis	L. philosophicus (philosophorum
3952	d2e2099899Meyers-1905	Lapis	L. pumicis
3953	d2e2099899Meyers-1905	Lapis	L. ruber
3954	d2e2099899Meyers-1905	Lapis	L. solaris
3955	d2e2099899Meyers-1905	Lapis	L. specularis
3956	d2e2101098Meyers-1905	Lärche	L. decidua
3957	d2e2101098Meyers-1905	Lärche	L. europaea
3958	d2e2101098Meyers-1905	Lärche	L. decidua var. sibirica
3959	d2e2101098Meyers-1905	Lärche	L. dahurica
3960	d2e2101098Meyers-1905	Lärche	L. leptolepis
3961	d2e2101098Meyers-1905	Lärche	L. occidentalis
3962	d2e2101098Meyers-1905	Lärche	L. pendula
3963	d2e2101098Meyers-1905	Lärche	L. americana
3964	d2e2101098Meyers-1905	Lärche	L. decidua
3965	d2e2102629Meyers-1905	Larrea	L. mexicana
3966	d2e2104122Meyers-1905	Läsĭon	Laesio ultra dimidium, L. enormis
3967	d2e2105585Meyers-1905	Latanĭa	L. Commersonii
3968	d2e2105585Meyers-1905	Latanĭa	L. ruba
3969	d2e2105585Meyers-1905	Latanĭa	L. Loddigesii
3970	d2e2105585Meyers-1905	Latanĭa	L. Verschaffeltii
3971	d2e2105585Meyers-1905	Latanĭa	L. chinensis
3972	d2e2105585Meyers-1905	Latanĭa	L. borbonica
3973	d2e2107414Meyers-1905	Lathraea	L. squamaria
3974	d2e2107518Meyers-1905	Lathўrus	L. sativus
3975	d2e2107518Meyers-1905	Lathўrus	L. tuberosus
3976	d2e2107518Meyers-1905	Lathўrus	L. montanus
3977	d2e2107518Meyers-1905	Lathўrus	L. amphicarpus
3978	d2e2107518Meyers-1905	Lathўrus	L. odoratus
3979	d2e2107518Meyers-1905	Lathўrus	L. grandiflorus
3980	d2e2107518Meyers-1905	Lathўrus	L. silvestris
3981	d2e2108265Meyers-1905	Latour [3]	L'œuvre de M. Quentin de L. an musée de St.-Quentin
3982	d2e2108494Meyers-1905	La Trémoille	Louis de L. et la guerre de Bretagne
3983	d2e2108790Meyers-1905	Lattich	L. scariola
3984	d2e2108790Meyers-1905	Lattich	L. sativa
3985	d2e2108790Meyers-1905	Lattich	L. perennis
3986	d2e2108973Meyers-1905	Latus	L. per se
3987	d2e2110630Meyers-1905	Laudănum	L. liquidum Sydenhami
3988	d2e2110781Meyers-1905	Laudes	L. matutinae
3989	d2e2113495Meyers-1905	Laurĭon	Les mines du L. dans l'antiquité
3990	d2e2113718Meyers-1905	Laurus	L. canariensis
3991	d2e2113718Meyers-1905	Laurus	L. nobilis
3992	d2e2113848Meyers-1905	Laus [1]	L. propria sordet
3993	d2e2113893Meyers-1905	Lausanne	L. des les temps anciens
3994	d2e2116666Meyers-1905	Lavandŭla	L. officinalis
3995	d2e2116666Meyers-1905	Lavandŭla	L. vera
3996	d2e2116666Meyers-1905	Lavandŭla	L. Stoechas
3997	d2e2116666Meyers-1905	Lavandŭla	L. officinalis
3998	d2e2116918Meyers-1905	Lavatēra	L. Olbia
3999	d2e2116918Meyers-1905	Lavatēra	L. trimestris
4000	d2e2116918Meyers-1905	Lavatēra	L. arborea
4001	d2e2117569Meyers-1905	Lavigerie	Le cardinal L. et ses missions d'Afrique
4002	d2e2117924Meyers-1905	Lavoisier	L. d'après sa correspondance, etc
4003	d2e2117975Meyers-1905	Lavoix	L. fils
4004	d2e2118303Meyers-1905	Lawn-Tennis	L. Association
4005	d2e2118303Meyers-1905	Lawn-Tennis	L. Association
4006	d2e2118495Meyers-1905	Lawsonĭa	L. inermis
4007	d2e2123948Meyers-1905	Lecanōra	L. (Sphaerothallia) esculenta
4008	d2e2124091Meyers-1905	Lecce [2]	L. e i suoi dintorni
4009	d2e2124117Meyers-1905	Lecco	L. e suo territorio
4010	d2e2124406Meyers-1905	Lecidēa	L. confluens
4011	d2e2124406Meyers-1905	Lecidēa	L. geographica
4012	d2e2125012Meyers-1905	Leconte de Lisle	L. intime
4013	d2e2125012Meyers-1905	Leconte de Lisle	L. et ses amis
4014	d2e2125239Meyers-1905	Lecythis	L. Ollaria
4015	d2e2125239Meyers-1905	Lecythis	L. Zabucayo
4016	d2e2125239Meyers-1905	Lecythis	L. lanceolata
4017	d2e2125239Meyers-1905	Lecythis	L. Amazonum
4018	d2e2125239Meyers-1905	Lecythis	L. amara
4019	d2e2127085Meyers-1905	Ledum	L. palustre
4020	d2e2127085Meyers-1905	Ledum	L. palustre
4021	d2e2129051Meyers-1905	Leges Romanae	L. R. Visigothorum
4022	d2e2129051Meyers-1905	Leges Romanae	L. R. Curiensis
4023	d2e2142853Meyers-1905	Lemna	L. polyrhiza
4024	d2e2142853Meyers-1905	Lemna	L. minor
4025	d2e2142853Meyers-1905	Lemna	L. trisulca
4026	d2e2145052Meyers-1905	Lens [1]	L. crystallina
4027	d2e2145755Meyers-1905	Leo [3]	Life and pontificate of L. X
4028	d2e2145755Meyers-1905	Leo [3]	L. X. e la sua politica
4029	d2e2145755Meyers-1905	Leo [3]	L. X. ed il suo secolo
4030	d2e2146490Meyers-1905	Leonardo	L. da Vinci and his works
4031	d2e2146490Meyers-1905	Leonardo	L. da Vinci
4032	d2e2146490Meyers-1905	Leonardo	L. ed i problemi della terra
4033	d2e2147604Meyers-1905	Leopold [1]	La Belgique sous le règne de L. I
4034	d2e2147604Meyers-1905	Leopold [1]	L. I., roi des Belges
4035	d2e2147604Meyers-1905	Leopold [1]	L. I. et L. H., leur vie et leur règne
4036	d2e2147604Meyers-1905	Leopold [1]	L. II. et son règne
4037	d2e2147604Meyers-1905	Leopold [1]	L. II., roi des Belges, sa vie et son règne
4038	d2e2148118Meyers-1905	Leopoldinĭa	L. Piassaba
4039	d2e2148553Meyers-1905	Lepargyrea	L. canadensis
4040	d2e2148553Meyers-1905	Lepargyrea	L. argentea
4041	d2e2148553Meyers-1905	Lepargyrea	L. argentea
4042	d2e2149053Meyers-1905	Le Play	La science sociale d'après les principes de L. et de ses continuateurs
4043	d2e2149444Meyers-1905	Leptis	L. magna
4044	d2e2149444Meyers-1905	Leptis	L. parva
4045	d2e2149489Meyers-1905	Leptochloa	L. bipinnata
4046	d2e2149789Meyers-1905	Leptosphaerĭa	L. Tritici
4047	d2e2149789Meyers-1905	Leptosphaerĭa	L. herpotrichoides
4048	d2e2149863Meyers-1905	Leptōthrix	L. buccalis
4049	d2e2149863Meyers-1905	Leptōthrix	L. gigantea
4050	d2e2149863Meyers-1905	Leptōthrix	L. ochracea
4051	d2e2149987Meyers-1905	Lepus	L. cuniculus
4052	d2e2151139Meyers-1905	Lesage	L. et le Théâtre de la foire
4053	d2e2151459Meyers-1905	Lesdiguières	L. et les guerres de religion dans le Haut-Dauphiné
4054	d2e2152532Meyers-1905	Lessing [1]	L. archéologue
4055	d2e2152532Meyers-1905	Lessing [1]	L. et le goût françaisen Allemagne
4056	d2e2154113Meyers-1905	Lettres de cachet	Les L. d. c. à Paris
4057	d2e2154512Meyers-1905	Leucadendron	L. argenteum
4058	d2e2154538Meyers-1905	Leucaena	L. glauca
4059	d2e2154884Meyers-1905	Leuchtenbergĭa	L. principis
4060	d2e2157063Meyers-1905	Leucōjum	L. vernum
4061	d2e2159574Meyers-1905	Levi ben Gerson	L. ben Gerson
4062	d2e2159760Meyers-1905	Levistĭcum	L. officinale
4063	d2e2161766Meyers-1905	Lhassa	L. and its mysteries
4064	d2e2162376Meyers-1905	Liard [1]	L. de France
4065	d2e2162489Meyers-1905	Liatris	L. scariosa
4066	d2e2162879Meyers-1905	Libbra	L. grossa
4067	d2e2162879Meyers-1905	Libbra	L. sottile
4068	d2e2162879Meyers-1905	Libbra	L. piccola
4069	d2e2162879Meyers-1905	Libbra	L. grossa
4070	d2e2162879Meyers-1905	Libbra	L. peso sottile
4071	d2e2162879Meyers-1905	Libbra	L. di commercio
4072	d2e2163080Meyers-1905	Libellus	L. pacis
4073	d2e2163612Meyers-1905	Liber Pontificālis	L. P
4074	d2e2164084Meyers-1905	Libraire	L. éditeur
4075	d2e2164459Meyers-1905	Licentĭa	L. concionandi
4076	d2e2164586Meyers-1905	Lichen [1]	L. islandicus
4077	d2e2164618Meyers-1905	Lichen [2]	L. scrophulosorum
4078	d2e2164618Meyers-1905	Lichen [2]	L. ruber
4079	d2e2164618Meyers-1905	Lichen [2]	L. ruber planus
4080	d2e2164618Meyers-1905	Lichen [2]	L. ruber acuminatus
4081	d2e2164618Meyers-1905	Lichen [2]	L. tropicus
4082	d2e2167427Meyers-1905	Licuāla	L. acutifida
4083	d2e2170223Meyers-1905	Liën	L. mobilis
4084	d2e2170223Meyers-1905	Liën	L. succenturiatus
4085	d2e2170684Meyers-1905	Lieue	L. marine
4086	d2e2170684Meyers-1905	Lieue	L. géographique
4087	d2e2170684Meyers-1905	Lieue	L. de France
4088	d2e2171263Meyers-1905	Ligne [2]	Le prince de L. et ses contemporains
4089	d2e2171479Meyers-1905	Lignum	L. Aloes
4090	d2e2171479Meyers-1905	Lignum	L. campechianum
4091	d2e2171479Meyers-1905	Lignum	L. benedictum, Guajaci, L. sanctum
4092	d2e2171479Meyers-1905	Lignum	L. Nyssae aquaticae
4093	d2e2171479Meyers-1905	Lignum	L. Quassiae (surinamensis
4094	d2e2171479Meyers-1905	Lignum	L. Pavanum, L. Sassafras
4095	d2e2171479Meyers-1905	Lignum	L. Rhodii
4096	d2e2171479Meyers-1905	Lignum	L. Santali
4097	d2e2171977Meyers-1905	Ligustĭcum	L. mutellina
4098	d2e2172013Meyers-1905	Ligustrum	L. vulgare
4099	d2e2172013Meyers-1905	Ligustrum	L. lucidum
4100	d2e2172926Meyers-1905	Lilĭum	L. giganteum
4101	d2e2172926Meyers-1905	Lilĭum	L. japonicum
4102	d2e2172926Meyers-1905	Lilĭum	L. longiflorum
4103	d2e2172926Meyers-1905	Lilĭum	L. candidum
4104	d2e2172926Meyers-1905	Lilĭum	L. bulbiferum
4105	d2e2172926Meyers-1905	Lilĭum	L. dauricum
4106	d2e2172926Meyers-1905	Lilĭum	L. speciosum
4107	d2e2172926Meyers-1905	Lilĭum	L. lancifolium
4108	d2e2172926Meyers-1905	Lilĭum	L. auratum
4109	d2e2172926Meyers-1905	Lilĭum	L. tigrinum
4110	d2e2172926Meyers-1905	Lilĭum	L. Martagon
4111	d2e2172926Meyers-1905	Lilĭum	L. superbum
4112	d2e2173214Meyers-1905	Lille	L. au XVIII. siècle
4113	d2e2173214Meyers-1905	Lille	Le siège de la ville et de la citadelle de L. en
4114	d2e2173491Meyers-1905	Lima [3]	L. et ses environs
4115	d2e2173611Meyers-1905	Limatūra	L. ferri
4116	d2e2173965Meyers-1905	Limbus	L. patrum
4117	d2e2173965Meyers-1905	Limbus	L. infantum
4118	d2e2174097Meyers-1905	Limes [2]	L. Germanicus
4119	d2e2174097Meyers-1905	Limes [2]	L. Raeticus
4120	d2e2174097Meyers-1905	Limes [2]	L. Raeticus
4121	d2e2174820Meyers-1905	Limonāde	L. gazeuse
4122	d2e2175454Meyers-1905	Linarĭa [1]	L. vulgaris
4123	d2e2175454Meyers-1905	Linarĭa [1]	L. Cymbalaria
4124	d2e2175710Meyers-1905	Lincolnshire	L. in history, and L. worthies
4125	d2e2177127Meyers-1905	Linĕa	L. alba
4126	d2e2177127Meyers-1905	Linĕa	L. rhombica
4127	d2e2177780Meyers-1905	Lingŭa	L. rustĭca
4128	d2e2177780Meyers-1905	Lingŭa	L. franca
4129	d2e2178623Meyers-1905	Liniménte	L. ammoniato-camphoratum
4130	d2e2178623Meyers-1905	Liniménte	L. saponato-ammoniatum
4131	d2e2178623Meyers-1905	Liniménte	L. saponato-camphoratum
4132	d2e2178623Meyers-1905	Liniménte	L. saponato-camphoratum liquidum
4133	d2e2178623Meyers-1905	Liniménte	L. phosphoratum
4134	d2e2179011Meyers-1905	Linnaea	L. borealis
4135	d2e2179892Meyers-1905	Linse [3]	L. esculenta
4136	d2e2180316Meyers-1905	Linum [1]	L. usitatissimum
4137	d2e2180316Meyers-1905	Linum [1]	L. angustifolium
4138	d2e2180316Meyers-1905	Linum [1]	L. grandiflorum
4139	d2e2180316Meyers-1905	Linum [1]	L. perenne
4140	d2e2182044Meyers-1905	Lippĭa	L. citriodora
4141	d2e2182689Meyers-1905	Liqueur	L. Bernhard
4142	d2e2182752Meyers-1905	Liquidambar	L. styraciflua
4143	d2e2182752Meyers-1905	Liquidambar	L. orientalis
4144	d2e2183069Meyers-1905	Liquor	L. aluminii acetici
4145	d2e2183069Meyers-1905	Liquor	L. ammonii acetici
4146	d2e2183069Meyers-1905	Liquor	L. ammonii anisatus
4147	d2e2183069Meyers-1905	Liquor	L. ammonii caustici
4148	d2e2183069Meyers-1905	Liquor	L. ammonii sulfurati
4149	d2e2183069Meyers-1905	Liquor	L. anodynus martiatus
4150	d2e2183069Meyers-1905	Liquor	L. anodynus mineralis Hoffmanni
