	EntryID	Headword	originlanguage
5661	d2e3041989Meyers-1905	Retorquieren	lat.,
5662	d2e3042006Meyers-1905	Retorsion	lat.,
5663	d2e3042132Meyers-1905	Retouche	franz.,
5664	d2e770177Meyers-1905	Detour	franz.,
5665	d2e3042207Meyers-1905	Retour d'eau	franz.,
5666	d2e3042312Meyers-1905	Retraite	franz.,
5667	d2e3042363Meyers-1905	Retranchement	franz.,
5668	d2e3042392Meyers-1905	Retriever	engl.,
5669	d2e3043854Meyers-1905	Réunion [1]	franz.,
5670	d2e3044703Meyers-1905	Reussieren	franz.,
5671	d2e3044703Meyers-1905	Reussieren	franz.,
5672	d2e3045295Meyers-1905	Revanche	franz.,
5673	d2e3045508Meyers-1905	Revenue	franz.,
5674	d2e3045998Meyers-1905	Revêtement	franz.,
5675	d2e3046184Meyers-1905	Review	engl.,
5676	d2e3046399Meyers-1905	Revirement	franz.,
5677	d2e3046624Meyers-1905	Revivals	engl.,
5678	d2e3046952Meyers-1905	Revolver [2]	engl.,
5679	d2e3047120Meyers-1905	Revue	franz.,
5680	d2e3047146Meyers-1905	Revue des Deux Mondes	franz.,
5681	d2e3047265Meyers-1905	Rex	lat.,
5682	d2e3047331Meyers-1905	Rex non morĭtŭr	lat.,
5683	d2e3047398Meyers-1905	Rey	span.,
5684	d2e3047863Meyers-1905	Rez de chaussée	franz.,
5685	d2e3048162Meyers-1905	Rezeß	lat.,
5686	d2e3048280Meyers-1905	Rezipĭent	lat.,
5687	d2e3051738Meyers-1905	Rheobathometer	griech.,
5688	d2e3051796Meyers-1905	Rheometer	griech.,
5689	d2e3051810Meyers-1905	Rheomōtor	griech.-lat.,
5690	d2e3052006Meyers-1905	Rhetōren	griech.,
5691	d2e3052152Meyers-1905	Rhetren	griech.,
5692	d2e3052737Meyers-1905	Rhine-grave	franz.,
5693	d2e3053687Meyers-1905	Rhizōm	griech.,
5694	d2e3054254Meyers-1905	Rhizotōmen	griech.,
5695	d2e3055496Meyers-1905	Rhombus [1]	griech.,
5696	d2e3055657Meyers-1905	Rhonchus	griech.,
5697	d2e3055880Meyers-1905	Rhopālisch	griech.,
5698	d2e3055917Meyers-1905	Ryopographie	griech.,
5699	d2e3056790Meyers-1905	Rīa	span.,
5700	d2e3057112Meyers-1905	Ribattūta	ital.,
5701	d2e3060864Meyers-1905	Rideau	franz.,
5702	d2e3060899Meyers-1905	Ridecords	engl.,
5703	d2e3062823Meyers-1905	Rien	franz.,
5704	d2e3065308Meyers-1905	Rifle	engl.,
5705	d2e3065506Meyers-1905	Rigaudon	franz.,
5706	d2e3065520Meyers-1905	Rigel	arab.,
5707	d2e3065680Meyers-1905	Right Honourable	engl.,
5708	d2e3065698Meyers-1905	Right of stoppage in transĭtu	engl.,
5709	d2e3065716Meyers-1905	Right or wrong - my country!	engl.,
5710	d2e3065878Meyers-1905	Rigorismus	lat.,
5711	d2e3066180Meyers-1905	Rikoschettieren	franz.,
5712	d2e3066345Meyers-1905	Rilasciando	ital.,
5713	d2e3066494Meyers-1905	Rima [2]	ital.,
5714	d2e3068164Meyers-1905	Rinforzándo	ital.,
5715	d2e3070170Meyers-1905	Ringtail	engl.,
5716	d2e3070485Meyers-1905	Rio [2]	span.,
5717	d2e3071580Meyers-1905	Riot act	engl.,
5718	d2e3071786Meyers-1905	Ripiēno	ital.,
5719	d2e3071957Meyers-1905	Ripōso	ital.,
5720	d2e3072278Meyers-1905	Ripresa	ital.,
5721	d2e3072696Meyers-1905	Risolūto	ital.,
5722	d2e3073235Meyers-1905	Risvegliato	ital.,
5723	d2e3073357Meyers-1905	Ritenūto	ital.,
5724	d2e3073395Meyers-1905	Ritornār al segno	ital.,
5725	d2e3074664Meyers-1905	Rituāl [1]	lat.,
5726	d2e3074828Meyers-1905	Ritus	lat.,
5727	d2e3074989Meyers-1905	Riva [1]	ital.,
5728	d2e3075365Meyers-1905	Rĭver	engl.,
5729	d2e3075444Meyers-1905	Riverso	ital.,
5730	d2e3075497Meyers-1905	Rivier [1]	holländ.,
5731	d2e3075628Meyers-1905	Rivière [1]	franz.,
5732	d2e3075736Meyers-1905	Rivolgiménto	ital.,
5733	d2e3076242Meyers-1905	Roadcart	engl.,
5734	d2e3076351Meyers-1905	Roastbeef	engl.,
5735	d2e3076716Meyers-1905	Roberonde	franz.,
5736	d2e3078173Meyers-1905	Rocaille	franz.,
5737	d2e3078226Meyers-1905	Rocambole	franz.,
5738	d2e3079002Meyers-1905	Rocher de bronze	franz.,
5739	d2e3079036Meyers-1905	Roches moutonnées	franz.,
5740	d2e3079193Meyers-1905	Rochētum	neulat.,
5741	d2e3079547Meyers-1905	Rockaway	engl.,
5742	d2e3080078Meyers-1905	Rod [1]	engl.,
5743	d2e3081905Meyers-1905	Rogāte	lat.,
5744	d2e3085397Meyers-1905	Roi	franz.,
5745	d2e3085425Meyers-1905	Roi-Soleil	franz.,
5746	d2e1234748Meyers-1905	Gamin	franz.,
5747	d2e3090025Meyers-1905	Roma intangibĭle	ital.,
5748	d2e3090701Meyers-1905	Romancier	franz.,
5749	d2e3091912Meyers-1905	Roman Wall	engl.,
5750	d2e3096604Meyers-1905	Ronde	franz.,
5751	d2e3096624Meyers-1905	Rondeau	franz.,
5752	d2e3096657Meyers-1905	Rondell	franz.,
5753	d2e3097415Meyers-1905	Room	engl.,
5754	d2e3097951Meyers-1905	Roquelor	franz.,
5755	d2e3098016Meyers-1905	Roquieren	franz.,
5756	d2e3102867Meyers-1905	Rosette [1]	franz.,
5757	d2e3102906Meyers-1905	Rosette [2]	kopt.,
5758	d2e3107675Meyers-1905	Rostra	lat.,
5759	d2e3113164Meyers-1905	Rotūlus	lat.,
5760	d2e648197Meyers-1905	Cléricature	franz.,
5761	d2e3113702Meyers-1905	Roucou	franz.,
5762	d2e3113781Meyers-1905	Roué	franz.,
5763	d2e3113935Meyers-1905	Rouennerie	franz.,
5764	d2e3113972Meyers-1905	Rouge	franz.,
5765	d2e3114034Meyers-1905	Rouge antique	franz.,
5766	d2e3114053Meyers-1905	Rouge de Gênes	franz.,
5767	d2e3114070Meyers-1905	Rouge-et-noir	franz.,
5768	d2e3114263Meyers-1905	Roulement	franz.,
5769	d2e3114294Meyers-1905	Roulette [1]	franz.,
5770	d2e3114308Meyers-1905	Roulette [2]	franz.,
5771	d2e3114377Meyers-1905	Roulieren	franz.,
5772	d2e3115075Meyers-1905	Rout	engl.,
5773	d2e3115092Meyers-1905	Route	franz.,
5774	d2e3115106Meyers-1905	Routier	franz.,
5775	d2e3114377Meyers-1905	Roulieren	franz.,
5776	d2e3115304Meyers-1905	Rover	engl.,
5777	d2e3115496Meyers-1905	Rowdy	engl.,
5778	d2e3115967Meyers-1905	Royal [1]	franz.,
5779	d2e3116074Meyers-1905	Royalisten	franz.,
5780	d2e3116750Meyers-1905	Rub	arab.,
5781	d2e3116804Meyers-1905	Rubāto	ital.,
5782	d2e3117084Meyers-1905	Ruben [1]	hebr.,
5783	d2e3118617Meyers-1905	Rūbrum	lat.,
5784	d2e3122633Meyers-1905	Rudĭmentum	lat.,
5785	d2e3123348Meyers-1905	Rue [1]	franz.,
5786	d2e32619Meyers-1905	Admirābel	lat.,
5787	d2e3128091Meyers-1905	Rumpsteak	engl.,
5788	d2e3128125Meyers-1905	Run	engl.,
5789	d2e3129538Meyers-1905	Runner	englisch-amerikan.,
5790	d2e3130550Meyers-1905	Ruptūr	lat.,
5791	d2e3130953Meyers-1905	Rush	engl.,
5792	d2e3131233Meyers-1905	Rusque	franz.,
5793	d2e3131393Meyers-1905	Rußálki	russ.,
5794	d2e3144978Meyers-1905	Sabots	franz.,
5795	d2e3145207Meyers-1905	Saccharifikation	lat.,
5796	d2e3145769Meyers-1905	Sacer mons	lat.,
5797	d2e3146142Meyers-1905	Sachet	franz.,
5798	d2e689156Meyers-1905	Craqueur	franz.,
5799	d2e3151996Meyers-1905	Safar [1]	arab.,
5800	d2e3152123Meyers-1905	Safe	engl.,
5801	d2e3154241Meyers-1905	Sage-femme	franz.,
5802	d2e3154803Meyers-1905	Sagittarĭus	lat.,
5803	d2e3155993Meyers-1905	Sâhib	arab.,
5804	d2e3156528Meyers-1905	Saillant	franz.,
5805	d2e3156625Meyers-1905	Sainete	span.,
5806	d2e3156657Meyers-1905	Saint	franz.,
5807	d2e3157762Meyers-1905	Sainte	franz.,
5808	d2e3162724Meyers-1905	Saisieren	franz.,
5809	d2e3162745Meyers-1905	Saison	franz.,
5810	d2e3163427Meyers-1905	Sâkije	arab.,
5811	d2e3163528Meyers-1905	Sakkos	griech.,
5812	d2e3164062Meyers-1905	Säkularisation	lat.,
5813	d2e3164554Meyers-1905	Salade	franz.,
5814	d2e3164577Meyers-1905	Saladēros	span.,
5815	d2e3164766Meyers-1905	Salaire	franz.,
5816	d2e3166939Meyers-1905	Salicoques	franz.,
5817	d2e3167250Meyers-1905	Salikalen	lat.,
5818	d2e3169656Meyers-1905	Sâlnâme	pers.,
5819	d2e301336Meyers-1905	Bâton	franz.,
5820	d2e3171424Meyers-1905	Salpetrière	franz.,
5821	d2e3171607Meyers-1905	Salpicon	franz.,
5822	d2e3171866Meyers-1905	Salta [1]	lat.,
5823	d2e3172021Meyers-1905	Saltāto	ital.,
5824	d2e3172206Meyers-1905	Saltimbanque	franz.,
5825	d2e3172395Meyers-1905	Saltus in demonstrando	lat.,
5826	d2e3172622Meyers-1905	Salus et glorĭa	lat.,
5827	d2e3172677Meyers-1905	Salut	franz.,
5828	d2e3172944Meyers-1905	Salvage	franz.,
5829	d2e3173017Meyers-1905	Salva ratificatione	lat.,
5830	d2e3173081Meyers-1905	Salvation Army	engl.,
5831	d2e3173319Meyers-1905	Salve regīna	lat.,
5832	d2e3173688Meyers-1905	Salvo errōre et omissiōne	lat.,
5833	d2e3173754Meyers-1905	Salvo titŭlo	lat.,
5834	d2e3181038Meyers-1905	Samoswánez	russ.,
5835	d2e3182453Meyers-1905	Sanbenīto	span.,
5836	d2e3182853Meyers-1905	Sancho	span.,
5837	d2e3183128Meyers-1905	Sanctum officĭum	lat.,
5838	d2e3186253Meyers-1905	Sandschak	türk.,
5839	d2e3187046Meyers-1905	Sanfedisten	ital.,
5840	d2e3187599Meyers-1905	Sangaree	engl.,
5841	d2e3192155Meyers-1905	Sanktuarĭum	lat.,
5842	d2e3193653Meyers-1905	Sans comparaison	franz.,
5843	d2e3193684Meyers-1905	Sans-culottides	franz.,
5844	d2e3193701Meyers-1905	Sans doute	franz.,
5845	d2e3193867Meyers-1905	Sans gêne	franz.,
5846	d2e3194807Meyers-1905	Sans pareil	franz.,
5847	d2e3194821Meyers-1905	Sans phrase	franz.,
5848	d2e3194897Meyers-1905	Santa	ital.,
5849	d2e3195080Meyers-1905	Santa Conversazione	ital.,
5850	d2e3195514Meyers-1905	Santalalen	lat.,
5851	d2e3197316Meyers-1905	São	portug.,
5852	d2e3198018Meyers-1905	Sapazeau	franz.,
5853	d2e3198222Meyers-1905	Saphiste	franz.,
5854	d2e3198322Meyers-1905	Sapĭenza [1]	ital.,
5855	d2e3199528Meyers-1905	Saprophyten	griech.,
5856	d2e3202182Meyers-1905	Sarkocēle	griech.,
5857	d2e3202233Meyers-1905	Sarkolatrīe	griech.,
5858	d2e3202302Meyers-1905	Sarkophág	griech.,
5859	d2e3203422Meyers-1905	Sarsenet	franz.,
5860	d2e3204742Meyers-1905	Satan	hebr.,
5861	d2e3204950Meyers-1905	Satin	franz.,
5862	d2e3205040Meyers-1905	Satinet	franz.,
5863	d2e3206227Meyers-1905	Saturday	engl.,
5864	d2e3207259Meyers-1905	Sauce	franz.,
5865	d2e3207319Meyers-1905	Saucisse	franz.,
5866	d2e3208133Meyers-1905	Sauf-conduit	franz.,
5867	d2e3211527Meyers-1905	Sauroktŏnos	griech.,
5868	d2e3211875Meyers-1905	Sautieren	franz.,
5869	d2e3211892Meyers-1905	Sauvegarde	franz.,
5870	d2e3212412Meyers-1905	Saved list cloth	engl.,
5871	d2e3212759Meyers-1905	Savoir	franz.,
5872	d2e3213601Meyers-1905	Saxe galante, La	franz.,
5873	d2e3214031Meyers-1905	Saxony	engl.,
5874	d2e3214331Meyers-1905	Sayer	engl.,
5875	d2e3214697Meyers-1905	Sbaglio	ital.,
5876	d2e3214958Meyers-1905	Scaglia	ital.,
5877	d2e3214973Meyers-1905	Scagliola	ital.,
5878	d2e57487Meyers-1905	Akkurāt	lat.,
5879	d2e3215137Meyers-1905	Scala santa	ital.,
5880	d2e3216365Meyers-1905	Scemándo	ital.,
5881	d2e3216365Meyers-1905	Scemándo	ital.,
5882	d2e3216404Meyers-1905	Scenarĭum	lat.,
5883	d2e3217308Meyers-1905	Schabuoth	hebr.,
5884	d2e3217384Meyers-1905	Schacharit	hebr.,
5885	d2e3218579Meyers-1905	Schaddai	hebr.,
5886	d2e3222188Meyers-1905	Schâhsâde	pers.,
5887	d2e3226712Meyers-1905	Scharî'a	arab.,
5888	d2e3230589Meyers-1905	Schebat	hebr.,
5889	d2e3230815Meyers-1905	Scheda	lat.,
5890	d2e3232206Meyers-1905	Scheich	arab.,
5891	d2e3234967Meyers-1905	Schĕma	hebr.,
5892	d2e3235915Meyers-1905	Scheol	hebr.,
5893	d2e3236085Meyers-1905	Scherbet	arab.,
5894	d2e3236960Meyers-1905	Scherîf	arab.,
5895	d2e3238068Meyers-1905	Schiava	ital.,
5896	d2e3238183Meyers-1905	Schibboleth	hebr.,
5897	d2e3250992Meyers-1905	Schir we churschid	pers.,
5898	d2e3251118Meyers-1905	Schisma	griech.,
5899	d2e3251277Meyers-1905	Schiwah	hebr.,
5900	d2e3266186Meyers-1905	Sch'ma	hebr.,
5901	d2e3271561Meyers-1905	Schmone esre	hebr.,
5902	d2e3283235Meyers-1905	School Board	engl.,
5903	d2e3286461Meyers-1905	Schout	holländ.,
5904	d2e3286478Meyers-1905	Schout-bij-nacht	holländ.,
5905	d2e3293601Meyers-1905	Schulchan aruch	hebr.,
5906	d2e3325855Meyers-1905	Science	franz.,
5907	d2e3325875Meyers-1905	Scientĭa	lat.,
5908	d2e3325930Meyers-1905	Scilĭcet	lat.,
5909	d2e3326135Meyers-1905	Sciolto	ital.,
5910	d2e3326641Meyers-1905	Scléroseen plaques	franz.,
5911	d2e3327146Meyers-1905	Scordatūra	ital.,
5912	d2e3327175Meyers-1905	Score [1]	engl.,
5913	d2e3327193Meyers-1905	Score [2]	engl.,
5914	d2e3328194Meyers-1905	Scrub	engl.,
5915	d2e3328334Meyers-1905	Sculler	engl.,
5916	d2e3329011Meyers-1905	Seal	engl.,
5917	d2e3329045Meyers-1905	Sealcloth	engl.,
5918	d2e3329119Meyers-1905	Sealskin	engl.,
5919	d2e3329139Meyers-1905	Séance	franz.,
5920	d2e3329170Meyers-1905	Season	engl.,
5921	d2e3329683Meyers-1905	Sebástos	griech.,
5922	d2e3329790Meyers-1905	Sebes	magyar.,
5923	d2e3329880Meyers-1905	Sebîl	arab.,
5924	d2e3330050Meyers-1905	Sebŭlon	hebr.,
5925	d2e3330245Meyers-1905	Seceders	engl.,
5926	d2e3331105Meyers-1905	Secodont	lat.,
5927	d2e3331185Meyers-1905	Second-hand books	engl.,
5928	d2e272829Meyers-1905	Bandage	franz.,
5929	d2e3331387Meyers-1905	Section	engl.,
5930	d2e3331456Meyers-1905	Secūtor	lat.,
5931	d2e32619Meyers-1905	Admirābel	lat.,
5932	d2e3332006Meyers-1905	Sedimént	lat.,
5933	d2e3337704Meyers-1905	Seer	engl.,
5934	d2e3341914Meyers-1905	Segno	ital.,
5935	d2e3342034Meyers-1905	Ségovies	franz.,
5936	d2e3342193Meyers-1905	Segue	ital.,
5937	d2e3342466Meyers-1905	Se habla español	span.,
5938	d2e3342583Meyers-1905	Sehim	arab.,
5939	d2e3343188Meyers-1905	Seiches	franz.,
5940	d2e3345600Meyers-1905	Seigneur	franz.,
5941	d2e3345720Meyers-1905	Seijid	arab.,
5942	d2e3346805Meyers-1905	Seisachtheia	griech.,
5943	d2e3346861Meyers-1905	Seisichthōn	griech.,
5944	d2e3347019Meyers-1905	Seismomēter	griech.,
5945	d2e3347823Meyers-1905	Seizains	franz.,
5946	d2e3348116Meyers-1905	Sekkatūr	ital.,
5947	d2e3348465Meyers-1905	Sektion [2]	lat.,
5948	d2e3349354Meyers-1905	Selâm	arab.,
5949	d2e3351024Meyers-1905	Sel Clément	franz.,
5950	d2e3351038Meyers-1905	Sel de boussage	franz.,
5951	d2e3351300Meyers-1905	Selēne	griech.,
5952	d2e3351456Meyers-1905	Selenotropismus	griech.,
5953	d2e3351693Meyers-1905	Selfactor	engl.,
5954	d2e3351710Meyers-1905	Selfgovernment	engl.,
5955	d2e3351728Meyers-1905	Self-made man	engl.,
5956	d2e3352367Meyers-1905	Selling-Stakes	engl.,
5957	d2e3352783Meyers-1905	Semaphōr	griech.,
5958	d2e3352823Meyers-1905	Semasiologie	griech.,
5959	d2e3353408Meyers-1905	Semit	russ.,
5960	d2e3353439Meyers-1905	Semikōlon	lat.-griech.,
5961	d2e3354549Meyers-1905	Semōnes	lat.,
5962	d2e3354782Meyers-1905	Semper idem	lat.,
5963	d2e3354896Meyers-1905	Semplice	ital.,
5964	d2e3355439Meyers-1905	Senātus consultum	lat.,
5965	d2e3355470Meyers-1905	Senātus Populusque Romānus	lat.,
5966	d2e3357493Meyers-1905	Senhor	portug.,
5967	d2e3357653Meyers-1905	Seniorenkonvent	lat.,
5968	d2e3358654Meyers-1905	Señor	span.,
5969	d2e3358964Meyers-1905	Sensibilität	neulat.,
5970	d2e3359339Meyers-1905	Sentiment	franz.,
5971	d2e3359353Meyers-1905	Sentimentalität	lat.,
5972	d2e3360045Meyers-1905	Seppuku	chin.,
5973	d2e3360877Meyers-1905	Septŭaginta	lat.,
5974	d2e3362009Meyers-1905	Serbaz	pers.,
5975	d2e3363594Meyers-1905	Serdāb	pers.,
5976	d2e3363611Meyers-1905	Serdâr	pers.,
5977	d2e3364237Meyers-1905	Sergeant at law	engl.,
5978	d2e3364283Meyers-1905	Sergi	türk.,
5979	d2e3364474Meyers-1905	Seriba	arab.,
5980	d2e3364731Meyers-1905	Serinette	franz.,
5981	d2e3364854Meyers-1905	Seriōso	ital.,
5982	d2e3364936Meyers-1905	Serkâr	pers.,
5983	d2e3365383Meyers-1905	Serpens	lat.,
5984	d2e3365400Meyers-1905	Serpent	franz.,
5985	d2e3365747Meyers-1905	Serra	portug.,
5986	d2e3366023Meyers-1905	Serres fines	franz.,
5987	d2e3366160Meyers-1905	Sertão	portug.,
5988	d2e3366632Meyers-1905	Servante	franz.,
5989	d2e3366667Meyers-1905	Servātor	lat.,
5990	d2e3366857Meyers-1905	Service [1]	franz.,
5991	d2e3366874Meyers-1905	Service [2]	engl.,
5992	d2e3366917Meyers-1905	Servĭette	franz.,
5993	d2e3367191Meyers-1905	Servitūt	lat.,
5994	d2e3368416Meyers-1905	Setigĕra	lat.,
5995	d2e3368531Meyers-1905	Sette Comūni	ital.,
5996	d2e3368669Meyers-1905	Setter	engl.,
5997	d2e3368735Meyers-1905	Settle-Department	engl.,
5998	d2e3368749Meyers-1905	Settlement	engl.,
5999	d2e3368773Meyers-1905	Settling days	engl.,
6000	d2e3369937Meyers-1905	Sewage	engl.,
6001	d2e3370365Meyers-1905	Sextant [2]	lat.,
6002	d2e3371948Meyers-1905	Sfumāto	ital.,
6003	d2e3372225Meyers-1905	Shag	engl.,
6004	d2e3372830Meyers-1905	Shampooing	engl.,
6005	d2e3372844Meyers-1905	Shamrock	engl.,
6006	d2e3373008Meyers-1905	Share	engl.,
6007	d2e3373908Meyers-1905	Sheriff	engl.,
6008	d2e3374608Meyers-1905	Shivering	engl.,
6009	d2e3374672Meyers-1905	Shock	engl.,
6010	d2e3374901Meyers-1905	Shorthand	engl.,
6011	d2e3374973Meyers-1905	Shout	engl.,
6012	d2e3374987Meyers-1905	Shrapnel	engl.,
6013	d2e3375257Meyers-1905	Shutter Cutter	engl.,
6014	d2e3375848Meyers-1905	Siamoise	franz.,
6015	d2e3378765Meyers-1905	Si cum Jesuītis, non cum Jesu itis	lat.,
6016	d2e3378911Meyers-1905	Siddur	neuhebr.,
6017	d2e3379713Meyers-1905	Sidra [1]	chald.,
6018	d2e3381578Meyers-1905	Siècle	franz.,
6019	d2e3383697Meyers-1905	Sierra	span.,
6020	d2e3384041Meyers-1905	Sieur	franz.,
6021	d2e3384814Meyers-1905	Signāl	franz.,
6022	d2e10997Meyers-1905	Abonnement	franz.,
6023	d2e3385528Meyers-1905	Signorīa	ital.,
6024	d2e3385548Meyers-1905	Signum	lat.,
6025	d2e3389017Meyers-1905	Silhidsche	arab.,
6026	d2e3389694Meyers-1905	Silk	engl.,
6027	d2e3390117Meyers-1905	Silos	span.,
6028	d2e3390632Meyers-1905	Silvae	lat.,
6029	d2e3391576Meyers-1905	Simeon	hebr.,
6030	d2e3393442Meyers-1905	Simson [1]	hebr.,
6031	d2e3394234Meyers-1905	Sincēre et constanter	lat.,
6032	d2e3394698Meyers-1905	Sine loco et anno	lat.,
6033	d2e3395604Meyers-1905	Sinking fund	engl.,
6034	d2e3396633Meyers-1905	Sinumbrālampe	lat.,
6035	d2e3397129Meyers-1905	Sipeh-sâlâr	pers.,
6036	d2e3397512Meyers-1905	Si quid fecisti, nega!	lat.,
6037	d2e3397530Meyers-1905	Sir	engl.,
6038	d2e3397702Meyers-1905	Sire	franz.,
6039	d2e3097415Meyers-1905	Room	engl.,
6040	d2e3399838Meyers-1905	Sit venĭa verbo	lat.,
6041	d2e3400484Meyers-1905	Six-bottleman	engl.,
6042	d2e3400501Meyers-1905	Sixte	franz.,
6043	d2e3400663Meyers-1905	Sizette	franz.,
6044	d2e3402356Meyers-1905	Skalpieren	engl.,
6045	d2e3402771Meyers-1905	Skaphokephalīe	griech.,
6046	d2e3403369Meyers-1905	Skating-rink	engl.,
6047	d2e3403451Meyers-1905	Skázon	griech.,
6048	d2e3404115Meyers-1905	Sketch	engl.,
6049	d2e3404129Meyers-1905	Ski	dän.,
6050	d2e3404202Meyers-1905	Skiaskopīe	griech.,
6051	d2e3404463Meyers-1905	Skiostāt	griech.,
6052	d2e3405492Meyers-1905	Sklerotĭen	griech.,
6053	d2e3407183Meyers-1905	Skulptieren	neulat.,
6054	d2e3407262Meyers-1905	Skurrīl	lat.,
6055	d2e3407401Meyers-1905	Skutiform	lat.,
6056	d2e3407703Meyers-1905	Sky-scrapers	engl.,
6057	d2e3409143Meyers-1905	Slippen	engl.,
6058	d2e3409455Meyers-1905	Sloop	engl.,
6059	d2e3410008Meyers-1905	Slum	engl.,
6060	d2e3410172Meyers-1905	Smack	engl.,
6061	d2e3410474Meyers-1905	Smart	engl.,
6062	d2e3411831Meyers-1905	Smoke	engl.,
6063	d2e3413468Meyers-1905	Sobriquet	franz.,
6064	d2e3413549Meyers-1905	Sociĕtas Jesu	lat.,
6065	d2e3413736Meyers-1905	Society for the Propagation of the Gospel in foreign parts	engl.,
6066	d2e3413775Meyers-1905	Society verses	engl.,
6067	d2e3415062Meyers-1905	Sœrs converses	franz.,
6068	d2e3415083Meyers-1905	Sœrs de la charité	franz.,
6069	d2e3415219Meyers-1905	Soffiōni	ital.,
6070	d2e3415360Meyers-1905	Softa	pers.,
6071	d2e3416212Meyers-1905	Soi-disant	franz.,
6072	d2e3416257Meyers-1905	Soirée	franz.,
6073	d2e3418280Meyers-1905	Soleil	franz.,
6074	d2e3418688Meyers-1905	Solfatára	ital.,
6075	d2e3418714Meyers-1905	Solfeggio	ital.,
6076	d2e3418814Meyers-1905	Solicitor	engl.,
6077	d2e3419657Meyers-1905	Solitüde	franz.,
6078	d2e3419688Meyers-1905	Solive	franz.,
6079	d2e3420375Meyers-1905	Solo [1]	ital.,
6080	d2e3420375Meyers-1905	Solo [1]	ital.,
6081	d2e3420982Meyers-1905	Solstitĭum	lat.,
6082	d2e3421560Meyers-1905	Soma [2]	ital.,
6083	d2e3423388Meyers-1905	Sommitäten	franz.,
6084	d2e3423407Meyers-1905	Somnambulismus	lat.,
6085	d2e3424426Meyers-1905	Sonett	ital.,
6086	d2e3430416Meyers-1905	Sorītes	griech.,
6087	d2e3430772Meyers-1905	Sortie	franz.,
6088	d2e3431160Meyers-1905	Sospīro	ital.,
6089	d2e3431390Meyers-1905	Sotēr	griech.,
6090	d2e3431623Meyers-1905	Sottise	franz.,
6091	d2e3431658Meyers-1905	Sotto voce	ital.,
6092	d2e3431822Meyers-1905	Soubrette	franz.,
6093	d2e3431839Meyers-1905	Souche	franz.,
6094	d2e3431873Meyers-1905	Soufflé	franz.,
6095	d2e3431890Meyers-1905	Soufflet	franz.,
6096	d2e3431908Meyers-1905	Souffleur	franz.,
6097	d2e3431945Meyers-1905	Souffrance	franz.,
6098	d2e3432267Meyers-1905	Soupçon	franz.,
6099	d2e3432281Meyers-1905	Souper	franz.,
6100	d2e3432304Meyers-1905	Soupir	franz.,
6101	d2e3432323Meyers-1905	Souples	franz.,
6102	d2e3432355Meyers-1905	Sous-bande	franz.,
6103	d2e3432372Meyers-1905	Souscription	franz.,
6104	d2e3432469Meyers-1905	Soutache	franz.,
6105	d2e3431822Meyers-1905	Soubrette	franz.,
6106	d2e3431822Meyers-1905	Soubrette	franz.,
6107	d2e3432536Meyers-1905	Souterrain	franz.,
6108	d2e3432570Meyers-1905	South	engl.,
6109	d2e3433345Meyers-1905	Soutien	franz.,
6110	d2e3433377Meyers-1905	Souvenir	franz.,
6111	d2e3434012Meyers-1905	Soziāl	lat.,
6112	d2e3435593Meyers-1905	Spaccio	ital.,
6113	d2e3435762Meyers-1905	Spadille	franz.,
6114	d2e3435962Meyers-1905	Spagyrische Kunst	griech.,
6115	d2e3435979Meyers-1905	Spahi	türk.,
6116	d2e3443056Meyers-1905	Sparadrap	franz.,
6117	d2e3445066Meyers-1905	Spathifloren	lat.,
6118	d2e3445346Meyers-1905	Speaker	engl.,
6119	d2e3445673Meyers-1905	Specie	engl.,
6120	d2e3445743Meyers-1905	Specĭes facti	lat.,
6121	d2e3446198Meyers-1905	Spectātor	lat.,
6122	d2e3446218Meyers-1905	Specŭla	lat.,
6123	d2e3446311Meyers-1905	Spedieren	ital.,
6124	d2e3446485Meyers-1905	Speech	engl.,
6125	d2e3446499Meyers-1905	Speed	engl.,
6126	d2e3446705Meyers-1905	Speeton clay	engl.,
6127	d2e3448384Meyers-1905	Spektrum	lat.,
6128	d2e3448425Meyers-1905	Spekulation	lat.,
6129	d2e3450485Meyers-1905	Spermatoblasten	griech.,
6130	d2e3450570Meyers-1905	Spermatophōren	griech.,
6131	d2e3453477Meyers-1905	Sphäroīd	griech.,
6132	d2e3453602Meyers-1905	Sphäromēter	griech.,
6133	d2e3454102Meyers-1905	Sphygmograph	griech.,
6134	d2e3454427Meyers-1905	Spider	engl.,
6135	d2e3460034Meyers-1905	Spinster	engl.,
6136	d2e3460403Meyers-1905	Spirale	lat.,
6137	d2e3460651Meyers-1905	Spirāto	ital.,
6138	d2e3460788Meyers-1905	Spiritismus	neulat.,
6139	d2e3461843Meyers-1905	Spitāl	lat.,
6140	d2e3463939Meyers-1905	Splanchnopleura	griech.,
6141	d2e3463959Meyers-1905	Spleen	engl.,
6142	d2e3464049Meyers-1905	Splendid isolation	engl.,
6143	d2e3464633Meyers-1905	Spondēus	lat.,
6144	d2e3464985Meyers-1905	Sponsĭo	lat.,
6145	d2e3465229Meyers-1905	Sporangĭum	lat.,
6146	d2e3465278Meyers-1905	Sporco	ital.,
6147	d2e3466199Meyers-1905	Sport	engl.,
6148	d2e3466288Meyers-1905	Sports-man	engl.,
6149	d2e3466348Meyers-1905	Sposalizĭo	ital.,
6150	d2e3467500Meyers-1905	Spray	engl.,
6151	d2e3467514Meyers-1905	Spreadingmaschine	engl.,
