	EntryID	Headword	term	author
959	d2e508299Meyers-1905	Bryonĭa	['B. alba']	['  L']
960	d2e508354Meyers-1905	Bryophyllum	['B. calycinum']	['  Salisb']
961	d2e508377Meyers-1905	Bryopōgon	['B. jubatum']	['  Kbr']
962	d2e508377Meyers-1905	Bryopōgon	['B. ochroleucum']	['  Kbr']
963	d2e510272Meyers-1905	Buchdruckerkunst	['Inquiry', '  concerning the invention of printing']	['']
964	d2e511112Meyers-1905	Buche	['F. silvatica']	['  L']
965	d2e511112Meyers-1905	Buche	['F. silvatica purpurea']	['  Ait']
966	d2e511112Meyers-1905	Buche	['F. ferruginea']	['  Ait']
967	d2e511112Meyers-1905	Buche	['F. Sieboldi']	['  Endl']
968	d2e511112Meyers-1905	Buche	['F. japonica', '  Ma, rim']	[]
969	d2e511419Meyers-1905	Buchenkeimlingskrankheit	['Phytophthora omnivora']	['  de By', '']
970	d2e511439Meyers-1905	Buchenkrebs	['Nectria ditissima']	['  Tul']
971	d2e511439Meyers-1905	Buchenkrebs	['Lachnus exsiccator', '  H. Hart']	[]
972	d2e511439Meyers-1905	Buchenkrebs	['Chermes fagi', '  B. Hart']	[]
973	d2e511693Meyers-1905	Bücherlaus	['T. pulsatorius']	['  L']
974	d2e514628Meyers-1905	Buchweizen	['F. esculentum']	['  Mönch', '']
975	d2e514628Meyers-1905	Buchweizen	['F. tataricum']	['  Gärtn']
976	d2e514929Meyers-1905	Buckelfliegen	['Phora incrassata']	['  Meig']
977	d2e516599Meyers-1905	Buddleia	['B. japonica', '  Hemsl']	[]
978	d2e516599Meyers-1905	Buddleia	['B. Lindleyana']	['  Fort']
979	d2e517773Meyers-1905	Büffel	[]	['Bos', '  L']
980	d2e517773Meyers-1905	Büffel	['B. Buffelus']	['  L']
981	d2e517773Meyers-1905	Büffel	['B. Arni', '  Sh']	[]
982	d2e517773Meyers-1905	Büffel	['B. caffer']	['  Sparrm']
983	d2e518632Meyers-1905	Bugge	['Bidrag', '  til den ældste skaldedigtnings historie']	['']
984	d2e520758Meyers-1905	Bülbüls	['Pycnonotus nigricans']	['  Vieill']
985	d2e520758Meyers-1905	Bülbüls	['P. jocosus']	['  L']
986	d2e524496Meyers-1905	Bunĭas	['B. Erucago']	['  L']
987	d2e524496Meyers-1905	Bunĭas	['B. orientalis']	['  L']
988	d2e524547Meyers-1905	Bunĭum	['B. ferulaefolium']	['  Desf']
989	d2e524547Meyers-1905	Bunĭum	['B. Bulbocastanum']	['  L']
990	d2e524547Meyers-1905	Bunĭum	['Carum Bulbocastanum', '  Each']	['']
991	d2e525290Meyers-1905	Bunyan	"[""The pilgrim's progress from"", '  this world to that which is to come']"	['']
992	d2e526102Meyers-1905	Burckhardt	['Mécanique', '  céleste']	['']
993	d2e530422Meyers-1905	Burmeister	['Anales', '  del Museo nacional de Buenos Ayres']	['']
994	d2e531577Meyers-1905	Bursēra	['Triana']	['  ']
995	d2e531577Meyers-1905	Bursēra	['et']	['  Planch']
996	d2e531577Meyers-1905	Bursēra	['B. tomentosa']	['  Engl']
997	d2e531577Meyers-1905	Bursēra	['B. simaruba', '  Sargent']	['']
998	d2e531577Meyers-1905	Bursēra	['B. acuminata']	['  W']
999	d2e531577Meyers-1905	Bursēra	['B. delpechiana', '  Poiss']	[]
1000	d2e532670Meyers-1905	Busch	['Bismarck. Some secret pages of', '  his history, being a diary kept by Dr. Moritz B']	[]
1001	d2e533319Meyers-1905	Buschratte	['H. setosus']	['  Ill']
1002	d2e533935Meyers-1905	Bussarde	['Archibuteo lagopus']	['  Brünn']
1003	d2e533935Meyers-1905	Bussarde	['Buteo buteo']	['  L']
1004	d2e534939Meyers-1905	Butĕa	['B. frondosa']	['  Roxb']
1005	d2e537225Meyers-1905	Buxtorf	['Concordantiae bibliorum', '  hebraicorum']	['']
1006	d2e537283Meyers-1905	Buxus	['B. balearica']	['  Willd']
1007	d2e537283Meyers-1905	Buxus	[]	['Sieb', '. ']
1008	d2e537283Meyers-1905	Buxus	['et']	['  Zucc']
1009	d2e538398Meyers-1905	Byrsonĭma	['B. verbascifolia']	['  Dec']
1010	d2e538398Meyers-1905	Byrsonĭma	['B. spicata']	['  Dec']
1011	d2e539466Meyers-1905	Caballero [2]	['Cuentos y poe-', '  sías populares andaluces']	['']
1012	d2e540470Meyers-1905	Cacalĭa	['C. procumbens']	['  L']
1013	d2e540470Meyers-1905	Cacalĭa	['C. alpina']	['  L']
1014	d2e540470Meyers-1905	Cacalĭa	['Adenostyles alpina']	['  Cass']
1015	d2e543634Meyers-1905	Cajānus	['C. indicus']	['  Spr']
1016	d2e543855Meyers-1905	Cakīle	['C. maritima']	['  Scop']
1017	d2e543855Meyers-1905	Cakīle	['C. americana']	['  Nutt']
1018	d2e544081Meyers-1905	Caladĭum	[]	['Vent', '. ']
1019	d2e544081Meyers-1905	Caladĭum	['et']	['  Spreng']
1020	d2e544081Meyers-1905	Caladĭum	['C. bicolor']	['  Vent']
1021	d2e544081Meyers-1905	Caladĭum	['C. picturatum']	['  C. Koch', '']
1022	d2e544505Meyers-1905	Calămus [2]	['C. Draco']	['  Willd']
1023	d2e544505Meyers-1905	Calămus [2]	['Daemonorops Draco']	['  Bl']
1024	d2e544505Meyers-1905	Calămus [2]	['C. Rotang']	['  L']
1025	d2e544505Meyers-1905	Calămus [2]	[', C. rudentum']	[]
1026	d2e544505Meyers-1905	Calămus [2]	[]	['Lour', '. ']
1027	d2e544505Meyers-1905	Calămus [2]	['C. Royleanus', '  Griff']	[]
1028	d2e544505Meyers-1905	Calămus [2]	[', C. equestris']	[]
1029	d2e544505Meyers-1905	Calămus [2]	['C. Scipionum']	['  Lour']
1030	d2e544505Meyers-1905	Calămus [2]	['C. montanus', '  And']	[]
1031	d2e545133Meyers-1905	Calceolarĭa	['R. P. C.']	['  ']
1032	d2e545133Meyers-1905	Calceolarĭa	['crenatiflora', '  Car']	[]
1033	d2e545133Meyers-1905	Calceolarĭa	['arachnoidea', '  Grah']	[]
1034	d2e545133Meyers-1905	Calceolarĭa	['C. rugosa', '  R. P']	[]
1035	d2e546456Meyers-1905	Calembour	['Quand le Séducteur réussit, les']	['  ']
1036	d2e546456Meyers-1905	Calembour	['bras me', '  tombent']	['']
1037	d2e546557Meyers-1905	Calendŭla	['C. officinalis']	['  L']
1038	d2e547298Meyers-1905	Calla	['C. palustris']	['  L']
1039	d2e547474Meyers-1905	Calligŏnum	"['C. comosum', ""  L'Hér""]"	[]
1040	d2e547474Meyers-1905	Calligŏnum	"['C. Pterococcus', ""  L'Hér""]"	[]
1041	d2e547474Meyers-1905	Calligŏnum	"['C. polygonoides', ""  L'Hér""]"	[]
1042	d2e547573Meyers-1905	Callistĕmon	['C. angustifolius']	['  DC']
1043	d2e547573Meyers-1905	Callistĕmon	['C. salignus']	['  DC', '']
1044	d2e547670Meyers-1905	Callítris	['C. quadrivalvis']	['  Vent']
1045	d2e547670Meyers-1905	Callítris	['Thuja articulata']	['  Vahl', '']
1046	d2e547670Meyers-1905	Callítris	['C. Preissii']	['  Miq']
1047	d2e547670Meyers-1905	Callítris	['C. verrucosa']	['  R. Br']
1048	d2e547670Meyers-1905	Callítris	['C. juniperoides']	['  Schrad']
1049	d2e547670Meyers-1905	Callítris	['Juniperus capensis']	['  Lam']
1050	d2e547830Meyers-1905	Callūna	['C. vulgaris']	['  Salisb']
1051	d2e547830Meyers-1905	Callūna	['Erica vulgaris']	['  L']
1052	d2e548008Meyers-1905	Calocēra	['C. viscosa']	['  Fr']
1053	d2e548101Meyers-1905	Calophyllum	['C. Inophyllum']	['  L']
1054	d2e548101Meyers-1905	Calophyllum	['C. Tacamahaca']	['  Willd']
1055	d2e548101Meyers-1905	Calophyllum	['C. Calaba']	['  Jacq']
1056	d2e548236Meyers-1905	Calotropis	['C. gigantea', '  H. Br']	[]
1057	d2e548236Meyers-1905	Calotropis	['Asclepias gigantea']	['  L']
1058	d2e548236Meyers-1905	Calotropis	['C. procera', '  H. Br']	[]
1059	d2e548558Meyers-1905	Caltha	['C. palustris']	['  L']
1060	d2e549197Meyers-1905	Calycanthus	['C. florida']	['  L']
1061	d2e549197Meyers-1905	Calycanthus	[]	['Hook', '  ']
1062	d2e549197Meyers-1905	Calycanthus	['et']	['  Arn']
1063	d2e549197Meyers-1905	Calycanthus	['C. praecox']	['  L']
1064	d2e549197Meyers-1905	Calycanthus	['Chimonanthus fragrans']	['  Lindl']
1065	d2e550804Meyers-1905	Camelīna	['C. sativa', '  Crantz']	[]
1066	d2e550846Meyers-1905	Camellĭa	['C. japonica']	['  L']
1067	d2e550846Meyers-1905	Camellĭa	['C. sassanqua', '  Nois']	['']
1068	d2e550846Meyers-1905	Camellĭa	['C. reticulata', '  Pierre']	['']
1069	d2e550846Meyers-1905	Camellĭa	['C. Kissi']	['  Wall']
1070	d2e551864Meyers-1905	Campagna di Roma	['Il risanamento', '  delle campagne italiane']	['']
1071	d2e552296Meyers-1905	Campanŭla	['C. rapunculoides']	['  L']
1072	d2e552296Meyers-1905	Campanŭla	['C. Medium']	['  L']
1073	d2e552296Meyers-1905	Campanŭla	['C. pyramidalis']	['  L']
1074	d2e552296Meyers-1905	Campanŭla	['C. caespitosa']	['  Scop']
1075	d2e552296Meyers-1905	Campanŭla	['C. pusilla', '  Hänke']	['']
1076	d2e552296Meyers-1905	Campanŭla	['C. persicifolia']	['  L']
1077	d2e552296Meyers-1905	Campanŭla	['C. Rapunculus']	['  L']
1078	d2e553036Meyers-1905	Camphŏra	[]	['Nees', '  ']
1079	d2e553036Meyers-1905	Camphŏra	['et', '  Eberm']	[]
1080	d2e553036Meyers-1905	Camphŏra	['C. glandulifera']	['  Nees', '']
1081	d2e553036Meyers-1905	Camphŏra	['C. parthenoxylon', '  Meissn']	[]
1082	d2e553917Meyers-1905	Campsis	['C. (Tecoma, Bignonia) radicans']	['  Seem']
1083	d2e553917Meyers-1905	Campsis	['C. (Tecoma, Bignonia) grandiflora']	['  K. Sch']
1084	d2e554462Meyers-1905	Cananga	['Hook. fil']	['. ']
1085	d2e554462Meyers-1905	Cananga	['et', '  Thoms']	[]
1086	d2e554644Meyers-1905	Canarĭum	['C. commune']	['  L']
1087	d2e554644Meyers-1905	Canarĭum	['C. legitimum']	['  Miq']
1088	d2e554644Meyers-1905	Canarĭum	['C. strictum']	['  Roxb']
1089	d2e554644Meyers-1905	Canarĭum	['C. bengalense']	['  Roxb']
1090	d2e554644Meyers-1905	Canarĭum	['C. paniculatum']	['  Benth']
1091	d2e554728Meyers-1905	Canavalĭa	['C. gladiata']	['  Dec']
1092	d2e554728Meyers-1905	Canavalĭa	['C. ensiformis']	['  Dec']
1093	d2e554728Meyers-1905	Canavalĭa	['C. obtusifolia']	['  Dec']
1094	d2e556166Meyers-1905	Canna [1]	['C. indica']	['  Ait']
1095	d2e556166Meyers-1905	Canna [1]	['C. edulis']	['  Edw']
1096	d2e556166Meyers-1905	Canna [1]	[]	['R', '. ']
1097	d2e556166Meyers-1905	Canna [1]	['et']	['  P']
1098	d2e556166Meyers-1905	Canna [1]	['C Achiras', '  Gill']	[]
1099	d2e557593Meyers-1905	Cantharellus	['C. cibarius']	['  Fr']
1100	d2e557593Meyers-1905	Cantharellus	['C. aurantiacus']	['  Fr']
1101	d2e557863Meyers-1905	Canton [3]	['Attempt', '  to account for the regular diurnal variation of the horizontal magnetic needle, etc']	[]
1102	d2e559639Meyers-1905	Cappăris	['C. decidua', '  Pa, e']	['']
1103	d2e560270Meyers-1905	Capsella	['C. bursa pastoris']	['  Mönch', '']
1104	d2e560299Meyers-1905	Capsĭcum	['C. annuum']	['  L']
1105	d2e560299Meyers-1905	Capsĭcum	['C. tetragonum']	['  Mill']
1106	d2e560299Meyers-1905	Capsĭcum	['C. luteum']	['  Lam']
1107	d2e560299Meyers-1905	Capsĭcum	['C. brasilianum', '  Clus']	[]
1108	d2e560299Meyers-1905	Capsĭcum	['C. fastigiatum']	['  Bl']
1109	d2e560299Meyers-1905	Capsĭcum	[', C. frutescens']	[]
1110	d2e560299Meyers-1905	Capsĭcum	['C. baccatum']	['  L']
1111	d2e561221Meyers-1905	Caragāna	['C. arborescens']	['  L']
1112	d2e561221Meyers-1905	Caragāna	['C. digitata']	['  Lam']
1113	d2e561221Meyers-1905	Caragāna	['frutescens']	['  Dec']
1114	d2e561221Meyers-1905	Caragāna	['C. jubata']	['  Pall']
1115	d2e561221Meyers-1905	Caragāna	['C. Chamlagu']	['  Lam']
1116	d2e561371Meyers-1905	Carāpa	['C. guianensis']	['  Aubl']
1117	d2e561371Meyers-1905	Carāpa	['C. procera']	['  Dec']
1118	d2e562223Meyers-1905	Cardamīne	['C. amara']	['  L']
1119	d2e562889Meyers-1905	Cardŭus	['C. nutans']	['  L']
1120	d2e563140Meyers-1905	Carex	['C. arenaria']	['  L']
1121	d2e563140Meyers-1905	Carex	['C. brizoides']	['  L']
1122	d2e563509Meyers-1905	Carĭca [1]	['C. Papaya']	['  L']
1123	d2e564207Meyers-1905	Carlīna	['C. acaulis']	['  L']
1124	d2e564718Meyers-1905	Carludovīca	[]	['R', '. ']
1125	d2e564718Meyers-1905	Carludovīca	['et']	['  P']
1126	d2e564718Meyers-1905	Carludovīca	[]	['R', '. ']
1127	d2e564718Meyers-1905	Carludovīca	['et']	['  P']
1128	d2e565805Meyers-1905	Carnot	"[""C., l'organisateur de"", '  la victoire']"	['']
1129	d2e567276Meyers-1905	Carpodīnus	['C. lanceolata']	['  K. Sch']
1130	d2e567547Meyers-1905	Carrageen	['Chondrus crispus']	['  Stackh']
1131	d2e567547Meyers-1905	Carrageen	['Sphaerococcus crispus']	['  Ag']
1132	d2e567547Meyers-1905	Carrageen	['Gigartina mammillosas']	['  Ag']
1133	d2e568498Meyers-1905	Carta	['papier', '  rayé']	['']
1134	d2e568854Meyers-1905	Carthămus	['C. tinctorius']	['  L']
1135	d2e569122Meyers-1905	Carum	['Bnth']	['. ']
1136	d2e569122Meyers-1905	Carum	['et']	['  Hook']
1137	d2e569122Meyers-1905	Carum	[', C. Kelloggii']	[]
1138	d2e569122Meyers-1905	Carum	['Bent']	['. ']
1139	d2e569122Meyers-1905	Carum	['et']	['  Hook']
1140	d2e569122Meyers-1905	Carum	[', Ptychotis Ajowan']	[]
1141	d2e569505Meyers-1905	Carўa	['C. olivaeformis', '  Marsh']	[]
1142	d2e569505Meyers-1905	Carўa	['C. tomentosa']	['  Nutt']
1143	d2e569505Meyers-1905	Carўa	['C. porcina']	['  Nutt']
1144	d2e569569Meyers-1905	Caryōcar	['C. butyrosum']	['  Willd']
1145	d2e569569Meyers-1905	Caryōcar	['Pekea butyrosa']	['  Aubl']
1146	d2e569569Meyers-1905	Caryōcar	['C. glabrum']	['  Pers']
1147	d2e569569Meyers-1905	Caryōcar	['C. amygdaliferum']	['  Cur']
1148	d2e569569Meyers-1905	Caryōcar	['C. nuciferum']	['  L']
1149	d2e569664Meyers-1905	Caryophyllus aromaticus	['Jambosa Caryophyllus', '  Ndz']	[]
1150	d2e569733Meyers-1905	Caryōta	['C. urens']	['  L']
1151	d2e569991Meyers-1905	Caesalpinĭa	['C. brasiliensis']	['  Sw']
1152	d2e569991Meyers-1905	Caesalpinĭa	['C. echinata']	['  Lam']
1153	d2e569991Meyers-1905	Caesalpinĭa	['C. crista']	['  L']
1154	d2e569991Meyers-1905	Caesalpinĭa	['C. bijuga']	['  Sw']
1155	d2e569991Meyers-1905	Caesalpinĭa	['C. coriaria']	['  W']
1156	d2e569991Meyers-1905	Caesalpinĭa	['C. Naga']	['  Ait']
1157	d2e569991Meyers-1905	Caesalpinĭa	['Nugae silvarum). C. Sappan']	['  L']
1158	d2e569991Meyers-1905	Caesalpinĭa	['C. brevifolia']	['  Benth']
1159	d2e572071Meyers-1905	Cassĭa	['C. Absus']	['  L']
1160	d2e572071Meyers-1905	Cassĭa	['C. acutifolia', '  Delile']	['']
1161	d2e572071Meyers-1905	Cassĭa	['C. lenitiva']	['  Bisch']
1162	d2e572071Meyers-1905	Cassĭa	['C. angustifolia']	['  Vahl', '']
1163	d2e572071Meyers-1905	Cassĭa	['C. occidentalis']	['  L']
1164	d2e572071Meyers-1905	Cassĭa	['C. sericea']	['  Sw']
1165	d2e572071Meyers-1905	Cassĭa	['C. siamea']	['  Lam']
1166	d2e572071Meyers-1905	Cassĭa	['C. hirsuta']	['  L. fil']
1167	d2e572071Meyers-1905	Cassĭa	['C. alata']	['  L']
1168	d2e572071Meyers-1905	Cassĭa	['Tora']	['  L']
1169	d2e572403Meyers-1905	Cassine	['C. crocea']	['  O. Ktze']
1170	d2e572403Meyers-1905	Cassine	['Elaeodendron croceum']	['  Ktze']
1171	d2e572403Meyers-1905	Cassine	[', Crocoxylon excelsum']	[]
1172	d2e572992Meyers-1905	Castanĕa	['C. vulgaris']	['  Lam']
1173	d2e572992Meyers-1905	Castanĕa	['C. argentea']	['  D. C']
1174	d2e575431Meyers-1905	Casuarīna	['C. suberosa']	['  Willd']
1175	d2e575431Meyers-1905	Casuarīna	['C. equisetifolia']	['  Forst']
1176	d2e575730Meyers-1905	Catalpa	['C. Kaempferi']	['  S']
1177	d2e577231Meyers-1905	Cattleya	['C. crispa']	['  Lindl']
1178	d2e577231Meyers-1905	Cattleya	['C. labiata']	['  Lindl']
1179	d2e577231Meyers-1905	Cattleya	['C. Skinneri']	['  Lindl']
1180	d2e580802Meyers-1905	Cecchi	['  morte del re Acab']	['La', '']
1181	d2e581039Meyers-1905	Cecropĭa	['C. peltata']	['  L']
1182	d2e581039Meyers-1905	Cecropĭa	['C. adenopus']	['  Miq']
1183	d2e581039Meyers-1905	Cecropĭa	['C. palmata']	['  Willd']
1184	d2e581340Meyers-1905	Cedrēla	['C. odorata']	['  L']
1185	d2e581612Meyers-1905	Ceiba	['C. pentandra']	['  Gärtn']
1186	d2e581612Meyers-1905	Ceiba	['Eriodendron aufractuosum']	['  D. C']
1187	d2e581838Meyers-1905	Celastrus	['C. scandens']	['  L']
1188	d2e582666Meyers-1905	Celosĭa	['C. argentea']	['  L']
1189	d2e582666Meyers-1905	Celosĭa	['C. trigyna']	['  L']
1190	d2e582666Meyers-1905	Celosĭa	['C. anthelminthica']	['  Aschers']
1191	d2e582989Meyers-1905	Celtis	['C. australis']	['  L']
1192	d2e582989Meyers-1905	Celtis	['C. occidentalis']	['  L']
1193	d2e583774Meyers-1905	Centaurea	['cyanus']	['  L']
1194	d2e583774Meyers-1905	Centaurea	['Waldst']	['. ']
1195	d2e583774Meyers-1905	Centaurea	['et']	['  Kit']
1196	d2e583774Meyers-1905	Centaurea	['C. Calcitrapa']	['  L']
1197	d2e583774Meyers-1905	Centaurea	['Calcitrapa Hippophaestum']	['  Gärtn']
1198	d2e583774Meyers-1905	Centaurea	['C. moschata']	['  L']
1199	d2e583774Meyers-1905	Centaurea	['C. Behen']	['  L']
1200	d2e583774Meyers-1905	Centaurea	['C. macrocephala']	['  Willd']
1201	d2e583774Meyers-1905	Centaurea	['C. ragusina']	['  L']
1202	d2e583774Meyers-1905	Centaurea	['C. candidissima']	['  hort']
1203	d2e584588Meyers-1905	Centranthus	['C. ruber']	['  DC', '']
1204	d2e584588Meyers-1905	Centranthus	['Valeriana rubra']	['  L']
1205	d2e584588Meyers-1905	Centranthus	['C. angustifolius']	['  DC']
1206	d2e584588Meyers-1905	Centranthus	['C. macrosiphon']	['  Boiss']
1207	d2e585012Meyers-1905	Cephalanthus	['C. occidentalis']	['  L']
1208	d2e585089Meyers-1905	Cephalocerĕus	['C. senilis', '  K, Sch']	[]
1209	d2e585215Meyers-1905	Cephalotaxus	[]	['S', '. ']
1210	d2e585215Meyers-1905	Cephalotaxus	['et']	['  Zucc']
1211	d2e585215Meyers-1905	Cephalotaxus	['C. pedunculata']	['  S']
1212	d2e585684Meyers-1905	Cerastĭum	['C. tomentosum']	['  L']
1213	d2e585684Meyers-1905	Cerastĭum	['C. Biebersteinii']	['  DC']
1214	d2e585906Meyers-1905	Ceratonĭa	['C. siliqua']	['  L']
1215	d2e585962Meyers-1905	Ceratophyllazeen	['C. submersum']	['  L']
1216	d2e586053Meyers-1905	Cerbĕra	['C. Manghas']	['  L']
1217	d2e586053Meyers-1905	Cerbĕra	['C. Odollam']	['  Gärtn']
1218	d2e586139Meyers-1905	Cercis	['C. Siliquastrum']	['  L']
1219	d2e586139Meyers-1905	Cercis	['C. canadensis']	['  L']
1220	d2e586215Meyers-1905	Cercomōnas	['C. intestinalis', '  Lambl']	[]
1221	d2e586273Meyers-1905	Cercospŏra	['C. beticola']	['  Sacc']
1222	d2e586793Meyers-1905	Cerĕus	[]	['Mill', '. ']
1223	d2e586793Meyers-1905	Cerĕus	['et']	['  Haw']
1224	d2e586793Meyers-1905	Cerĕus	['C. giganteus']	['  Engelm', '']
1225	d2e586793Meyers-1905	Cerĕus	['C. gemmatus']	['  Zucc']
1226	d2e586793Meyers-1905	Cerĕus	['C. pecten aboriginum']	['  Mart']
1227	d2e586793Meyers-1905	Cerĕus	['C. fimbriatus']	['  Dec']
1228	d2e586793Meyers-1905	Cerĕus	['C. flagelliformis']	['  Mill']
1229	d2e586793Meyers-1905	Cerĕus	['C. grandiflorus']	['  Han']
1230	d2e586793Meyers-1905	Cerĕus	['C. triangularis']	['  Haw']
1231	d2e586793Meyers-1905	Cerĕus	['C. speciosus', '  K. Sch. Dec']	[]
1232	d2e587363Meyers-1905	Ceropegĭa	['C. Sandersonii', '  Desne']	[]
1233	d2e587363Meyers-1905	Ceropegĭa	['C. candelabrum']	['  L']
1234	d2e587363Meyers-1905	Ceropegĭa	['C. abyssinica', '  A. Rich']	[]
1235	d2e587363Meyers-1905	Ceropegĭa	['C. vignaldiana', '  A. Rich']	[]
1236	d2e587504Meyers-1905	Ceroxўlon	['C. andicola', '  H. B. Kth']	[]
1237	d2e589052Meyers-1905	Cestrum	['C. laurifolium']	"[""  L'Herit""]"
1238	d2e589052Meyers-1905	Cestrum	['C. tinctorium']	['  Jacq']
1239	d2e591144Meyers-1905	Chaignet	['Pythagore', '  et la philosophie pythagoricienne']	['']
1240	d2e591741Meyers-1905	Chalcidĭer	['Pteromalus', '  Swed']	[]
1241	d2e591741Meyers-1905	Chalcidĭer	['P. puparum', '  Swed']	[]
1242	d2e593146Meyers-1905	Chamaecypăris	['C. sphaeroidea', '  Spach']	[]
1243	d2e593146Meyers-1905	Chamaecypăris	['C. ericoides']	['  Carr']
1244	d2e593146Meyers-1905	Chamaecypăris	['Retinospora ericoides']	['  Zucc']
1245	d2e593146Meyers-1905	Chamaecypăris	['C. Lawsoniana', '  Parl']	[]
1246	d2e593146Meyers-1905	Chamaecypăris	['Cupressus Lawsoniana']	['  Murr']
1247	d2e593146Meyers-1905	Chamaecypăris	['C. nutkaensis', '  Soach']	[]
1248	d2e593146Meyers-1905	Chamaecypăris	['Thujopsis borealis']	['  hort']
1249	d2e593146Meyers-1905	Chamaecypăris	[]	['Sieb', '. ']
1250	d2e593146Meyers-1905	Chamaecypăris	['et']	['  Zucc']
1251	d2e593146Meyers-1905	Chamaecypăris	[]	['Sieb', '. ']
1252	d2e593146Meyers-1905	Chamaecypăris	['et']	['  Zucc']
1253	d2e593146Meyers-1905	Chamaecypăris	[]	['S', '. ']
1254	d2e593146Meyers-1905	Chamaecypăris	['et', '  Z']	[]
1255	d2e593146Meyers-1905	Chamaecypăris	[]	['S', '. ']
1256	d2e593146Meyers-1905	Chamaecypăris	['et', '  Z']	[]
1257	d2e593146Meyers-1905	Chamaecypăris	['C. pisifera plumosa']	['  hort']
1258	d2e593146Meyers-1905	Chamaecypăris	[]	['Sieb', '. ']
1259	d2e593146Meyers-1905	Chamaecypăris	['et']	['  Zucc']
1260	d2e593146Meyers-1905	Chamaecypăris	[]	['S', '. ']
1261	d2e593146Meyers-1905	Chamaecypăris	['et', '  Z']	[]
1262	d2e593354Meyers-1905	Chamaedorěa	['C. elegans']	['  Mart']
1263	d2e593354Meyers-1905	Chamaedorěa	[', C. Ernesti Augusti']	[]
1264	d2e593354Meyers-1905	Chamaedorěa	['C. clatior']	['  hort']
1265	d2e593354Meyers-1905	Chamaedorěa	['C. graminifolia']	['  Wendl']
1266	d2e593354Meyers-1905	Chamaedorěa	[', C. lunata']	[]
1267	d2e593483Meyers-1905	Chamäleon	['C. vulgaris']	['  Daud']
1268	d2e593559Meyers-1905	Chamaenerĭum	['C. (Epilobium) angustifolium']	['  Scop']
1269	d2e593622Meyers-1905	Chamaerops	['C. humilis']	['  L', '']
1270	d2e593622Meyers-1905	Chamaerops	['C. excelsa']	['  Thunb']
1271	d2e593808Meyers-1905	Chambers	['Biographical dictionary of eminent', '  Scotchmen']	['']
1272	d2e595076Meyers-1905	Champignon	['Agaricus campestris']	['  L']
1273	d2e595076Meyers-1905	Champignon	['A. pratensis', '  Schaeff']	[]
1274	d2e595652Meyers-1905	Chanchito	['Heros', '  Günth']	[]
1275	d2e595652Meyers-1905	Chanchito	['H. facetus', '  Jenyns']	['']
1276	d2e597140Meyers-1905	Chara	['C. foetida']	['  A. Br']
1277	d2e597140Meyers-1905	Chara	['fragilis']	['  Desv']
1278	d2e597140Meyers-1905	Chara	[]	['L', '. ']
1279	d2e597140Meyers-1905	Chara	['C. ceratophylla']	['  Wallr']
1280	d2e597140Meyers-1905	Chara	['C. crinita']	['  Wallr']
1281	d2e603791Meyers-1905	Cheiranthus	['C. cheiri']	['  L']
1282	d2e604219Meyers-1905	Chelidōnium	['C. majus']	['  L']
1283	d2e604407Meyers-1905	Chelōne [1]	['C. barbata']	['  Cav']
1284	d2e607318Meyers-1905	Chenopodĭum	['C. album']	['  L']
1285	d2e607318Meyers-1905	Chenopodĭum	['C. polyspermum']	['  L']
1286	d2e607318Meyers-1905	Chenopodĭum	['C. vulvaria']	['  L']
1287	d2e607318Meyers-1905	Chenopodĭum	['C. ambrosioides']	['  L']
1288	d2e607318Meyers-1905	Chenopodĭum	['C. Botrys']	['  L']
1289	d2e607318Meyers-1905	Chenopodĭum	['C. anthelminticum']	['  L']
1290	d2e607318Meyers-1905	Chenopodĭum	['C. Quinoa']	['  L']
1291	d2e607318Meyers-1905	Chenopodĭum	['C. (Blitum) foliosum']	['  Aschers']
1292	d2e607318Meyers-1905	Chenopodĭum	['C. altissimum']	['  Dec']
1293	d2e607318Meyers-1905	Chenopodĭum	['C. purpurascens']	['  Jacq']
1294	d2e607476Meyers-1905	Chenu	['Manuel', '  de conchyliologie et de paléontologie']	['']
1295	d2e614892Meyers-1905	Chinarinden	['Ladenbergia pedunculata', '  K. Ssh']	[]
1296	d2e614892Meyers-1905	Chinarinden	['Remijia Purdieana']	['  Wedd']
1297	d2e615407Meyers-1905	Chinchilla [2]	['Eriomys', '  Lichtst']	[]
1298	d2e615407Meyers-1905	Chinchilla [2]	['E. lanigera']	['  Benn']
1299	d2e617335Meyers-1905	Chiococca	['C. racemosa']	['  Jacq']
1300	d2e617335Meyers-1905	Chiococca	['C. anguifuga']	['  Hart']
1301	d2e617432Meyers-1905	Chionanthus	['C. virginica']	['  L']
1302	d2e617432Meyers-1905	Chionanthus	['C. retusa']	['  Lindl']
1303	d2e619880Meyers-1905	Chloranthus	['C. officinalis']	['  Blume', '']
1304	d2e621079Meyers-1905	Chlorophŏra	['C. tinctoria']	['  Gaudich']
1305	d2e621079Meyers-1905	Chlorophŏra	['Maclura tinctoria']	['  Don']
1306	d2e621079Meyers-1905	Chlorophŏra	[]	['Benth', '. ']
1307	d2e621079Meyers-1905	Chlorophŏra	['et']	['  Hook']
1308	d2e621226Meyers-1905	Chlorophytum	['C. Sternbergianum', '  Steidel']	['']
1309	d2e621226Meyers-1905	Chlorophytum	['C. comosum']	['  Baker', '']
1310	d2e623574Meyers-1905	Chondodéndron	[]	['Ruiz', '. ']
