	EntryID	Headword	Results
244	d3e77013Brockhaus-1809	Die Physik	Plinius
245	d3e77013Brockhaus-1809	Die Physik	physicalischer Gelehrsamkeit
246	d3e77013Brockhaus-1809	Die Physik	mittlern Zeitalters
247	d3e77261Brockhaus-1809	Das physiokratische System	physiokratischen
248	d3e77261Brockhaus-1809	Das physiokratische System	Französische Revolution
249	d3e77261Brockhaus-1809	Das physiokratische System	Physiokraten
250	d3e77261Brockhaus-1809	Das physiokratische System	einzigen
251	d3e77261Brockhaus-1809	Das physiokratische System	Freiheit, Gleichheit, allgemeiner Glückseligkeit
252	d3e77888Brockhaus-1809	Die Pillory	Pillory
253	d3e78780Brockhaus-1809	Plato	Philosophie
254	d3e78780Brockhaus-1809	Plato	Plato
255	d3e79072Brockhaus-1809	Cajus Plinius	Plinius
256	d3e79149Brockhaus-1809	Plutarch	Plutarch
257	d3e80717Brockhaus-1809	Alexander Pope	Katholik
258	d3e80717Brockhaus-1809	Alexander Pope	Popens
259	d3e80717Brockhaus-1809	Alexander Pope	satyrischen
260	d3e80717Brockhaus-1809	Alexander Pope	John Donne
261	d3e80717Brockhaus-1809	Alexander Pope	die Dunciade
262	d3e80717Brockhaus-1809	Alexander Pope	Feinde und Verleumder
263	d3e80717Brockhaus-1809	Alexander Pope	Zustand der Gelehrsamkeit in England
264	d3e80907Brockhaus-1809	Porcia	Selbstmorde
265	d3e80907Brockhaus-1809	Porcia	Fabel
266	d3e81170Brockhaus-1809	Das Königreich Portugal	neueste Schrift
267	d3e81170Brockhaus-1809	Das Königreich Portugal	Dümouriez über den historisch-politischen Zustand Portugals
268	d3e83176Brockhaus-1809	Protestanten	protestirten
269	d3e83258Brockhaus-1809	Psyche	Mythologie
270	d3e83258Brockhaus-1809	Psyche	Psyche
271	d3e84644Brockhaus-1809	Die Quippo's	Quippoʼs
272	d3e84644Brockhaus-1809	Die Quippo's	Guiana
273	d3e84714Brockhaus-1809	Jean Rabaud	Rabaud
274	d3e84714Brockhaus-1809	Jean Rabaud	erste
275	d3e84714Brockhaus-1809	Jean Rabaud	historischen Calender
276	d3e84755Brockhaus-1809	François Rabelais	Gargantua
277	d3e84755Brockhaus-1809	François Rabelais	Voltaire
278	d3e84755Brockhaus-1809	François Rabelais	Melanges de Litterature et de Philosophie
279	d3e84755Brockhaus-1809	François Rabelais	Gargantua
280	d3e84755Brockhaus-1809	François Rabelais	Pantagruel
281	d3e84755Brockhaus-1809	François Rabelais	Rabelais
282	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Rabener
283	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Rabener
284	d3e84993Brockhaus-1809	Roger Rabutin	Epistel
285	d3e84993Brockhaus-1809	Roger Rabutin	Turenne
286	d3e84993Brockhaus-1809	Roger Rabutin	Pascal
287	d3e84993Brockhaus-1809	Roger Rabutin	Briefe
288	d3e85085Brockhaus-1809	Racen der Menschen	Klügel
289	d3e85085Brockhaus-1809	Racen der Menschen	Barbot
290	d3e85085Brockhaus-1809	Racen der Menschen	Nachtmensch
291	d3e85085Brockhaus-1809	Racen der Menschen	Linné
292	d3e85962Brockhaus-1809	Raffiniren	Tinkal
293	d3e86467Brockhaus-1809	Bernardino Ramazzini	physische und medicinische
294	d3e86492Brockhaus-1809	Jean Philippe Rameau	 Rameau
295	d3e86592Brockhaus-1809	Carl Wilhelm Ramler	Geßners
296	d3e86592Brockhaus-1809	Carl Wilhelm Ramler	Lavater
297	d3e87486Brockhaus-1809	François Ravaillac	Ravaillac
298	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	Memoiren
299	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	über die Bildung und das Wachsthum der Schalen
300	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	Schalthiere (De la formation et de lʼaccroissement des coquilles des animaux
301	d3e90063Brockhaus-1809	Marcus Attilius Regulus	Regulus
302	d3e90063Brockhaus-1809	Marcus Attilius Regulus	Fickenscher
303	d3e90063Brockhaus-1809	Marcus Attilius Regulus	Ruperti
304	d3e90063Brockhaus-1809	Marcus Attilius Regulus	Roosischen
305	d3e90262Brockhaus-1809	Johann Friedrich Reichardt	Frankreich
306	d3e91421Brockhaus-1809	Reim	Reime
307	d3e91421Brockhaus-1809	Reim	Matthisons
308	d3e91421Brockhaus-1809	Reim	Grabliede
309	d3e91421Brockhaus-1809	Reim	Gebeine
310	d3e91421Brockhaus-1809	Reim	heit
311	d3e91421Brockhaus-1809	Reim	steine
312	d3e91421Brockhaus-1809	Reim	Zeit
313	d3e91612Brockhaus-1809	Reinike der Fuchs	Göthens
314	d3e93205Brockhaus-1809	Johann Renchlin	Pfefferkorn
315	d3e93205Brockhaus-1809	Johann Renchlin	Maximilian
316	d3e93205Brockhaus-1809	Johann Renchlin	Arnold von Tungarn
317	d3e93205Brockhaus-1809	Johann Renchlin	Reuchlins
318	d3e93205Brockhaus-1809	Johann Renchlin	Reuchlin
319	d3e93424Brockhaus-1809	Revers	Averses
320	d3e94059Brockhaus-1809	Revolution von Frankreich	Sieyes
321	d3e94059Brockhaus-1809	Revolution von Frankreich	Archenholz Minerva
322	d3e94059Brockhaus-1809	Revolution von Frankreich	Journal Frankreich
323	d3e94059Brockhaus-1809	Revolution von Frankreich	Moniteur
324	d3e98023Brockhaus-1809	Ritter	Schriftsäßige Rittergüter
325	d3e99143Brockhaus-1809	Angelique Francoise Roland	Sie
326	d3e99143Brockhaus-1809	Angelique Francoise Roland	Minister
327	d3e99288Brockhaus-1809	Charles Rollin	Rollin
328	d3e99359Brockhaus-1809	Das alte Römische Reich	Virgil, Horaz, Terenz, Catull
329	d3e99359Brockhaus-1809	Das alte Römische Reich	Tibull
330	d3e99359Brockhaus-1809	Das alte Römische Reich	Cicero
331	d3e99359Brockhaus-1809	Das alte Römische Reich	Trajan
332	d3e99359Brockhaus-1809	Das alte Römische Reich	Tacitus, Quinctilian
333	d3e99359Brockhaus-1809	Das alte Römische Reich	jünger
334	d3e99359Brockhaus-1809	Das alte Römische Reich	 Plinius
335	d3e99359Brockhaus-1809	Das alte Römische Reich	kupfernen
336	d3e99359Brockhaus-1809	Das alte Römische Reich	eisernen
337	d3e99359Brockhaus-1809	Das alte Römische Reich	Ferguson
338	d3e99359Brockhaus-1809	Das alte Römische Reich	Gibbon
339	d3e99359Brockhaus-1809	Das alte Römische Reich	Meierotto, Meiners
340	d3e99359Brockhaus-1809	Das alte Römische Reich	Krause
341	d3e99776Brockhaus-1809	Roman	Lafontaine
342	d3e99776Brockhaus-1809	Roman	Jean Paulʼs
343	d3e99776Brockhaus-1809	Roman	Campanerthal
344	d3e100951Brockhaus-1809	Jean Jacques Rousseau	 über den bürgerlichen Vertrag
345	d3e100951Brockhaus-1809	Jean Jacques Rousseau	über die Ungleichheit unter den Menschen
346	d3e101298Brockhaus-1809	Runen	Runen
347	d3e101298Brockhaus-1809	Runen	Runen
348	d3e103299Brockhaus-1809	Die Saducäer	Christus
349	d3e103545Brockhaus-1809	Die Salier	Lateinischen
350	d3e103713Brockhaus-1809	Cajus Sallustius	Geschichte der Römischen Republik
351	d3e103713Brockhaus-1809	Cajus Sallustius	de Brosses
352	d3e103713Brockhaus-1809	Cajus Sallustius	Freinsheim
353	d3e103713Brockhaus-1809	Cajus Sallustius	Livius
354	d3e104662Brockhaus-1809	Die Satire	äußere
355	d3e105037Brockhaus-1809	Saurin	Reden
356	d3e105335Brockhaus-1809	Paul Scarron	burlesken
357	d3e105335Brockhaus-1809	Paul Scarron	Francisca dʼAubigne
358	d3e105335Brockhaus-1809	Paul Scarron	travestirten Virgil
359	d3e105335Brockhaus-1809	Paul Scarron	Aeneide
360	d3e105335Brockhaus-1809	Paul Scarron	komischen Roman
361	d3e105724Brockhaus-1809	Das Schauspiel	Cronegks
362	d3e105724Brockhaus-1809	Das Schauspiel	Chor der Alten
363	d3e107647Brockhaus-1809	Michael Ignaz Schmidt	Rotenhanʼs
364	d3e107647Brockhaus-1809	Michael Ignaz Schmidt	Methode zu katechisiren
365	d3e107647Brockhaus-1809	Michael Ignaz Schmidt	Milbiller
366	d3e107924Brockhaus-1809	Peter Schoiffer	Buchdruckerkunst
367	d3e107988Brockhaus-1809	Der Scholiast	Scholien
368	d3e108307Brockhaus-1809	Die Schreibekunst	Friedrichs
369	d3e108307Brockhaus-1809	Die Schreibekunst	Breitkopf
370	d3e108307Brockhaus-1809	Die Schreibekunst	Current
371	d3e108307Brockhaus-1809	Die Schreibekunst	Canzlei
372	d3e108307Brockhaus-1809	Die Schreibekunst	Aldo Manucci
373	d3e108307Brockhaus-1809	Die Schreibekunst	Albrecht Dürer
374	d3e108380Brockhaus-1809	Die Schreibmahlerei	Modisten
375	d3e108399Brockhaus-1809	Die Schriftgießerei	Johann Faust
376	d3e108399Brockhaus-1809	Die Schriftgießerei	Matrice
377	d3e108399Brockhaus-1809	Die Schriftgießerei	Aldus Manutius
378	d3e108399Brockhaus-1809	Die Schriftgießerei	Cursiv-Schrift
379	d3e108399Brockhaus-1809	Die Schriftgießerei	Johann Neudorfer
380	d3e108399Brockhaus-1809	Die Schriftgießerei	Schwabach
381	d3e108399Brockhaus-1809	Die Schriftgießerei	Schwabacher
