	EntryID	Headword	Results
450	d3e122467Brockhaus-1809	Stuart	Carls
451	d3e122467Brockhaus-1809	Stuart	Jacob
452	d3e122467Brockhaus-1809	Stuart	Carl
453	d3e122467Brockhaus-1809	Stuart	Wilhelm
454	d3e122467Brockhaus-1809	Stuart	Jacobs
455	d3e122467Brockhaus-1809	Stuart	Jacobs
456	d3e122467Brockhaus-1809	Stuart	Kenneth
457	d3e122467Brockhaus-1809	Stuart	Carl
458	d3e122467Brockhaus-1809	Stuart	Carl
459	d3e123431Brockhaus-1809	Herzog von Sülly	Heinrichs
460	d3e123431Brockhaus-1809	Herzog von Sülly	Philipp
461	d3e123905Brockhaus-1809	Peter Alex. Wasiliowitsch Graf von Suwarow-Rimnitzkoi	Joseph
462	d3e123905Brockhaus-1809	Peter Alex. Wasiliowitsch Graf von Suwarow-Rimnitzkoi	Paul
463	d3e124679Brockhaus-1809	Spanien [2]	Recared
464	d3e124679Brockhaus-1809	Spanien [2]	Alarich
465	d3e124679Brockhaus-1809	Spanien [2]	Carl
466	d3e124679Brockhaus-1809	Spanien [2]	Ferdinand
467	d3e124679Brockhaus-1809	Spanien [2]	Philipp
468	d3e124679Brockhaus-1809	Spanien [2]	Philipp
469	d3e124679Brockhaus-1809	Spanien [2]	Philipp
470	d3e124679Brockhaus-1809	Spanien [2]	Philipp
471	d3e124679Brockhaus-1809	Spanien [2]	Philipp
472	d3e124679Brockhaus-1809	Spanien [2]	Philipp
473	d3e124679Brockhaus-1809	Spanien [2]	Philipp
474	d3e124679Brockhaus-1809	Spanien [2]	Johann
475	d3e124679Brockhaus-1809	Spanien [2]	Philipps
476	d3e124679Brockhaus-1809	Spanien [2]	Carl
477	d3e124679Brockhaus-1809	Spanien [2]	Carl
478	d3e124679Brockhaus-1809	Spanien [2]	Carl
479	d3e124679Brockhaus-1809	Spanien [2]	Carl
480	d3e128664Brockhaus-1809	Test - Testakte	Carl
481	d3e129127Brockhaus-1809	Die Theatiner	Paul
482	d3e130790Brockhaus-1809	Jacob August de Thou	Heinrich
483	d3e130973Brockhaus-1809	Thüringen	Dagobert
484	d3e130973Brockhaus-1809	Thüringen	Heinrich
485	d3e130973Brockhaus-1809	Thüringen	Heinrich
486	d3e130973Brockhaus-1809	Thüringen	Heinrich
487	d3e130973Brockhaus-1809	Thüringen	Ludwig
488	d3e130973Brockhaus-1809	Thüringen	Wilhelm
489	d3e131562Brockhaus-1809	Thurn und Taxis	Roger
490	d3e133260Brockhaus-1809	Die Torys und Whigs	Jakobs
491	d3e133260Brockhaus-1809	Die Torys und Whigs	Jakob
492	d3e134964Brockhaus-1809	Die Troubadours	Johanna
493	d3e135840Brockhaus-1809	Tutti	Alle
494	d3e135881Brockhaus-1809	Tycho von Brahe	Friedrich
495	d3e136834Brockhaus-1809	Upsala	Erichs
496	d3e136834Brockhaus-1809	Upsala	Gustavs
497	d3e137265Brockhaus-1809	Der Utrechter Friede	Leopold
498	d3e137265Brockhaus-1809	Der Utrechter Friede	Joseph
499	d3e137265Brockhaus-1809	Der Utrechter Friede	Carl
500	d3e137860Brockhaus-1809	Vasco de Gama	Capoverdischen
501	d3e138205Brockhaus-1809	Die Vehm-Gerichte	Friedrich
502	d3e140137Brockhaus-1809	Die Völkerwanderung	Chlodwich
503	d3e140137Brockhaus-1809	Die Völkerwanderung	Chlodwig
